,counts,index_zmu,POP_TOT_ZMU,zmu,hr,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
11536,6.74,1038,1038.0,1000910,6.0,Roma,Tuscolano,9214,26,2088
11537,1.38,819,725.0,1000954,6.0,Roma,Tuscolano,2800,14,2
11538,0.68,134,2933.0,1000624,11.0,Roma,Collatino,20950,39,128
11539,8.65,1271,2082.0,1001316,11.0,Roma,Lido di Ostia Levante,7894,12,173
11540,2.96,1273,675.0,1001318,11.0,Roma,Lido di Ostia Levante,1700,4,130
11541,3.38,1106,888.0,1001381,7.0,Roma,Casal Palocco,10133,16,364
11542,4.3,1115,697.0,1001389,8.0,Roma,Castel Fusano,1633,4,7
11543,4.21,1183,2138.0,1001338,9.0,Roma,Lido di Ostia Levante,9933,16,134
11544,1.07,343,4671.0,1001837,9.0,Roma,Aurelio,3200,12,522
11545,0.67,315,4476.0,1001838,9.0,Roma,Aurelio,1833,9,91
11546,2.14,337,2799.0,1001835,15.0,Roma,Aurelio,4150,16,424
11547,1.93,343,4671.0,1001837,17.0,Roma,Aurelio,7688,11,147
11548,13.95,1217,645.0,1001829,7.0,Roma,Casalotti,7800,10,233
11549,0.68,818,1475.0,1000427,13.0,Roma,Castel Giubileo,9500,17,5389
11550,1222.22,1063,9.0,1001009,7.0,Roma,Appio Claudio,6727,15,2553
11551,1.28,84,4695.0,1000261,17.0,Roma,Trieste,12366,26,180
11552,1.71,446,6440.0,1002031,6.0,Roma,Della Vittoria,5672,18,295
11553,0.71,440,1402.0,1000270,15.0,Roma,Trieste,9000,29,507
11554,0.31,604,12749.0,1058125,10.0,Ciampino,,13625,22,121
11555,14.85,891,202.0,1000618,19.0,Roma,Prenestino-Labicano,13833,23,416
11556,0.12,847,8026.0,1000622,1.0,Roma,Prenestino-Labicano,5600,17,333
11557,0.08,1142,12379.0,1001045,1.0,Roma,Casal Morena,12400,18,2
11558,4.48,1244,4910.0,1001266,16.0,Roma,Torrino,4013,11,1166
11559,4.26,1250,939.0,1001271,13.0,Roma,Vallerano,15725,16,86
11560,4.36,1184,1376.0,1001205,3.0,Roma,Europa,27433,29,726
11561,2.21,1275,905.0,1001321,18.0,Roma,Castel Fusano,7450,11,16
11562,1.52,300,1970.0,1001808,12.0,Roma,Trionfale,3633,9,82
11563,1.5,129,1332.0,1001386,5.0,Roma,Castel Fusano,12850,15,719
11564,0.91,1257,3285.0,1001513,19.0,Roma,Portuense,2700,8,922
11565,0.62,740,1602.0,1000452,6.0,Roma,Monte Sacro,3600,13,719
11566,1.25,740,1602.0,1000452,5.0,Roma,Monte Sacro,3650,12,884
11567,0.67,369,4452.0,1000425,12.0,Roma,Monte Sacro,5766,11,151
11568,1.12,369,4452.0,1000425,5.0,Roma,Monte Sacro,2520,7,607
11569,1.18,681,4250.0,1000402,18.0,Roma,Monte Sacro,3300,10,113
11570,0.95,585,1052.0,1058106,19.0,Torrita tiberina,,100,0,57
11571,0.75,1044,3991.0,1000947,20.0,Roma,Appio-Latino,3333,15,3062
11572,1.03,790,1937.0,1000332,4.0,Roma,Nomentano,7350,29,557
11573,0.54,476,1838.0,1000325,5.0,Roma,Nomentano,1100,7,24
11574,1.4,794,3580.0,1000337,12.0,Roma,Nomentano,11480,16,274
11575,0.82,100,2427.0,1000326,13.0,Roma,Nomentano,4650,15,18
11576,1.33,942,8254.0,1000703,15.0,Roma,Prenestino-Centocelle,5609,18,94
11577,0.51,644,3907.0,1000301,5.0,Roma,Nomentano,3000,11,23
11578,2.85,16,1756.0,1000625,12.0,Roma,Prenestino-Labicano,7360,25,353
11579,0.56,745,1779.0,1000336,5.0,Roma,Nomentano,8000,31,687
11580,1.02,644,3907.0,1000301,12.0,Roma,Nomentano,2375,7,2627
11581,1.62,505,12378.0,1058127,15.0,Ciampino,,5075,13,149
11582,0.65,505,12378.0,1058127,19.0,Ciampino,,2262,6,97
11583,2.76,1317,1451.0,1001362,6.0,Roma,Casal Palocco,5450,9,636
11584,0.69,1317,1451.0,1001362,12.0,Roma,Casal Palocco,2800,4,308
11585,3.04,619,1315.0,1000228,9.0,Roma,Flaminio,4675,14,711
11586,2.21,967,453.0,1000944,17.0,Roma,Tuscolano,2900,14,5
11587,2.14,253,1405.0,1000225,3.0,Roma,Parioli,29933,35,694
11588,4.98,253,1405.0,1000225,12.0,Roma,Parioli,10442,15,482
11589,7.83,253,1405.0,1000225,14.0,Roma,Parioli,4018,20,147
11590,4.27,253,1405.0,1000225,4.0,Roma,Parioli,9183,18,608
11591,1.6,1088,6239.0,1001034,7.0,Roma,Torrenova,8050,14,573
11592,1.7,1146,3531.0,1001051,17.0,Roma,Casal Morena,5950,12,75
11593,0.3,761,3386.0,1000244,4.0,Roma,Flaminio,4600,14,14
11594,5.42,523,553.0,1000263,5.0,Roma,Parioli,7700,43,273
11595,2.34,1230,2139.0,1001707,13.0,Roma,Della Vittoria,4640,12,685
11596,1000.0,760,2.0,1000243,16.0,Roma,Flaminio,3500,16,13
11597,1.82,751,2198.0,1000226,17.0,Roma,Flaminio,4075,18,273
11598,1.67,646,2397.0,1000241,20.0,Roma,Pinciano,3700,8,75
11599,0.72,544,1388.0,1000232,20.0,Roma,Pinciano,600,3,0
11600,1.81,523,553.0,1000263,21.0,Roma,Parioli,3700,13,33
11601,2.04,312,981.0,1000273,18.0,Roma,Parioli,6500,19,161
11602,5.42,523,553.0,1000263,18.0,Roma,Parioli,6400,20,53
11603,1.86,541,2150.0,1001713,21.0,Roma,Trionfale,3575,11,71
11604,1.81,523,553.0,1000263,23.0,Roma,Parioli,6600,17,123
11605,1.79,118,2234.0,1000950,7.0,Roma,Appio-Latino,4175,13,522
11606,3.82,693,523.0,1000105,9.0,Roma,Pigna,3100,15,85
11607,5.56,510,1258.0,1058030,7.0,Ciciliano,,8871,12,19
11608,3.18,510,1258.0,1058030,5.0,Ciciliano,,4625,10,1340
11609,7.15,510,1258.0,1058030,12.0,Ciciliano,,5366,8,132
11610,1.33,942,8254.0,1000703,7.0,Roma,Prenestino-Centocelle,2554,9,271
11611,7.32,484,410.0,1000107,6.0,Roma,Trevi,15533,64,505
11612,5.28,984,568.0,1000807,7.0,Roma,Torrenova,18066,20,10384
11613,1.81,330,4418.0,1001841,15.0,Roma,Aurelio,15900,28,1069
11614,0.96,1088,6239.0,1001034,15.0,Roma,Torrenova,15633,25,214
11615,0.68,145,1481.0,1001247,6.0,Roma,Castel di Leva,11500,15,2800
11616,1.71,1246,2923.0,1001265,11.0,Roma,Castel di Decima,7460,15,347
11617,0.71,572,2800.0,1000124,4.0,Roma,Testaccio,15550,31,484
11618,5.44,273,1839.0,1000701,8.0,Roma,Collatino,8120,14,145
11619,0.64,132,3125.0,1000472,11.0,Roma,Monte Sacro,11600,16,497
11620,1.11,398,3615.0,1001937,6.0,Roma,Trionfale,6625,10,510
11621,7.32,484,410.0,1000107,10.0,Roma,Trevi,3600,16,37
11622,0.24,942,8254.0,1000703,22.0,Roma,Prenestino-Centocelle,6300,16,450
11623,2.52,389,4373.0,1001932,10.0,Roma,Primavalle,1390,5,94
11624,8.06,335,744.0,1000248,13.0,Roma,Pinciano,8933,24,227
11625,27.03,770,37.0,1000260,14.0,Roma,Trieste,4100,20,20
11626,0.62,670,1625.0,1000231,23.0,Roma,Trieste,9000,24,267
11627,0.16,56,37244.0,1058029,3.0,Cerveteri,,4866,6,705
11628,263.16,1262,19.0,1000718,14.0,Roma,Torre Spaccata,3840,8,277
11629,100.0,34,80.0,1002009,11.0,Roma,Tomba di Nerone,6387,11,1113
11630,3.3,867,909.0,1000502,12.0,Roma,Collatino,10600,20,456
11631,40.0,454,25.0,1000174,15.0,Roma,Sallustiano,7500,24,133
11632,2.2,867,909.0,1000502,15.0,Roma,Collatino,3500,21,54
11633,555.56,1063,9.0,1001009,13.0,Roma,Appio Claudio,2660,10,3564
11634,777.78,1063,9.0,1001009,16.0,Roma,Appio Claudio,4142,19,1110
11635,1.86,1107,2156.0,1001382,5.0,Roma,Castel Fusano,2400,6,218
11636,3.07,1111,978.0,1001384,6.0,Roma,Castel Fusano,5600,12,13
11637,2.87,1115,697.0,1001389,7.0,Roma,Castel Fusano,600,2,17
11638,1.86,1107,2156.0,1001382,7.0,Roma,Castel Fusano,3075,6,43
11639,3.07,1111,978.0,1001384,7.0,Roma,Castel Fusano,5866,13,26
11640,1.39,1107,2156.0,1001382,10.0,Roma,Castel Fusano,5633,12,36
11641,4.09,1111,978.0,1001384,10.0,Roma,Castel Fusano,4050,7,90
11642,1.77,1100,3386.0,1001377,12.0,Roma,Castel Fusano,2416,5,15
11643,3.07,1111,978.0,1001384,12.0,Roma,Castel Fusano,2333,5,10
11644,3.25,1107,2156.0,1001382,14.0,Roma,Castel Fusano,1814,4,23
11645,5.11,1111,978.0,1001384,15.0,Roma,Castel Fusano,2160,5,17
11646,2.78,1107,2156.0,1001382,15.0,Roma,Castel Fusano,4800,9,115
11647,2.04,1111,978.0,1001384,16.0,Roma,Castel Fusano,1400,4,56
11648,3.25,1107,2156.0,1001382,16.0,Roma,Castel Fusano,4171,11,32
11649,6.13,1111,978.0,1001384,17.0,Roma,Castel Fusano,3366,6,213
11650,2.04,1111,978.0,1001384,8.0,Roma,Castel Fusano,2300,5,34
11651,2.78,1107,2156.0,1001382,8.0,Roma,Castel Fusano,5700,11,148
11652,4.13,1100,3386.0,1001377,9.0,Roma,Castel Fusano,2657,6,55
11653,5.71,1118,525.0,1001392,10.0,Roma,Castel Fusano,3733,8,17
11654,2.07,1100,3386.0,1001377,11.0,Roma,Castel Fusano,2900,5,235
11655,6.13,1111,978.0,1001384,11.0,Roma,Castel Fusano,4950,12,303
11656,4.09,1111,978.0,1001384,13.0,Roma,Castel Fusano,5250,11,66
11657,1.86,1107,2156.0,1001382,6.0,Roma,Castel Fusano,1250,3,159
11658,4.08,171,1470.0,1001397,6.0,Roma,Acilia Sud,7000,14,7
11659,1.39,1107,2156.0,1001382,9.0,Roma,Castel Fusano,1433,3,49
11660,6.33,350,790.0,1001848,7.0,Roma,Aurelio,5080,15,229
11661,1.4,541,2150.0,1001713,13.0,Roma,Trionfale,3533,11,176
11662,2.07,733,1451.0,1000208,17.0,Roma,Flaminio,6800,18,230
11663,2.44,240,2457.0,1001716,18.0,Roma,Prati,13633,23,827
11664,2.53,350,790.0,1001848,13.0,Roma,Aurelio,3250,11,322
11665,3.82,301,524.0,1001539,8.0,Roma,Portuense,2050,6,924
11666,5.73,301,524.0,1001539,20.0,Roma,Portuense,766,3,81
11667,0.37,263,10817.0,1001540,5.0,Roma,Portuense,5975,18,271
11668,9.54,301,524.0,1001539,11.0,Roma,Portuense,11420,15,163
11669,3.82,301,524.0,1001539,14.0,Roma,Portuense,1900,5,54
11670,15.71,1125,382.0,1001508,17.0,Roma,Portuense,9150,18,543
11671,1.91,301,524.0,1001539,21.0,Roma,Portuense,8400,22,192
11672,9.54,301,524.0,1001539,16.0,Roma,Portuense,6940,20,109
11673,1.91,301,524.0,1001539,19.0,Roma,Portuense,6000,19,169
11674,4.42,1299,2712.0,1001346,6.0,Roma,Acilia Nord,3150,7,556
11675,1.47,907,1357.0,1000612,11.0,Roma,Prenestino-Labicano,3200,9,526
11676,1.34,872,5212.0,1000503,11.0,Roma,Collatino,19014,23,703
11677,0.86,911,2335.0,1000543,16.0,Roma,Pietralata,2750,15,16
11678,64.52,791,31.0,1000313,6.0,Roma,Tiburtino,11000,41,290
11679,333.33,429,15.0,1000323,7.0,Roma,Nomentano,9860,19,1500
11680,2.6,780,770.0,1000303,11.0,Roma,Nomentano,3950,16,60
11681,1.86,692,4294.0,1000103,19.0,Roma,Regola,7850,20,69
11682,0.68,342,1462.0,1001849,23.0,Roma,Aurelio,10300,23,169
11683,2.03,781,492.0,1000304,18.0,Roma,Nomentano,10400,33,12158
11684,0.56,1081,5394.0,1001028,20.0,Roma,Appio Claudio,7466,16,195
11685,1.59,1279,5645.0,1001325,11.0,Roma,Acilia Nord,3566,8,142
11686,0.54,960,1842.0,1000723,20.0,Roma,Alessandrino,71100,55,155
11687,0.37,1299,2712.0,1001346,12.0,Roma,Acilia Nord,900,2,1534
11688,5.46,472,733.0,1002078,4.0,Roma,Tor di Quinto,15925,40,849
11689,76.92,778,26.0,1000330,20.0,Roma,Tiburtino,1650,8,107
11690,1.36,394,3670.0,1000104,18.0,Roma,Ponte,10560,35,155
11691,2.55,123,2353.0,1001946,6.0,Roma,Della Vittoria,7050,21,267
11692,2.46,1296,2029.0,1001371,12.0,Roma,Castel Fusano,7860,15,147
11693,2.07,1100,3386.0,1001377,18.0,Roma,Castel Fusano,2642,6,95
11694,1.02,1111,978.0,1001384,22.0,Roma,Castel Fusano,1600,3,233
11695,0.41,2,4901.0,1001941,6.0,Roma,La Storta,4650,9,1034
11696,1.68,1095,1190.0,1000271,15.0,Roma,Trieste,4950,15,1391
11697,2.64,41,379.0,1002042,20.0,Roma,Prima Porta,18200,24,2055
11698,0.55,398,3615.0,1001937,11.0,Roma,Trionfale,3050,10,180
11699,1.6,389,4373.0,1001932,11.0,Roma,Primavalle,4871,14,33
11700,1.14,627,1757.0,1001375,11.0,Roma,Casal Palocco,2750,6,105
11701,1.01,1311,2978.0,1001358,12.0,Roma,Castel Fusano,15100,22,103
11702,2.32,1301,3021.0,1001350,13.0,Roma,Casal Palocco,2700,6,72
11703,3.98,627,1757.0,1001375,18.0,Roma,Casal Palocco,13385,17,109
11704,0.71,1279,5645.0,1001325,7.0,Roma,Acilia Nord,2825,8,230
11705,1.89,1282,3170.0,1001329,12.0,Roma,Casal Palocco,6183,11,134
11706,2.32,1301,3021.0,1001350,14.0,Roma,Casal Palocco,3457,8,113
11707,0.89,1197,1120.0,1001344,15.0,Roma,Acilia Sud,2400,9,189
11708,4.16,1058,1684.0,1001202,4.0,Roma,Europa,19685,30,735
11709,0.9,228,2221.0,1000922,8.0,Roma,Tuscolano,5600,22,399
11710,2.7,228,2221.0,1000922,17.0,Roma,Tuscolano,4500,14,168
11711,1.06,534,1892.0,1000932,10.0,Roma,Appio-Latino,2850,9,8
11712,1.35,228,2221.0,1000922,16.0,Roma,Tuscolano,600,4,142
11713,2.04,704,1962.0,1000117,14.0,Roma,Trastevere,17200,33,1570
11714,0.9,228,2221.0,1000922,15.0,Roma,Tuscolano,3050,17,12
11715,1.01,1311,2978.0,1001358,18.0,Roma,Castel Fusano,4300,9,82
11716,30.43,341,230.0,1001301,8.0,Roma,Acilia Sud,4814,10,460
11717,0.53,948,5625.0,1000707,19.0,Roma,Alessandrino,4233,6,73
11718,13.74,958,1237.0,1000717,4.0,Roma,Don Bosco,28770,39,543
11719,1.04,178,966.0,1001923,16.0,Roma,La Storta,36800,41,39
11720,2.44,287,1230.0,1001411,14.0,Fiumicino,,30233,29,82
11721,8.93,1245,112.0,1001264,14.0,Roma,Castel di Leva,7500,13,2
11722,1.53,1176,2608.0,1001138,19.0,Roma,Ardeatino,16050,15,1189
11723,1.92,1176,2608.0,1001138,16.0,Roma,Ardeatino,2600,9,51
11724,8.93,1245,112.0,1001264,16.0,Roma,Castel di Leva,7600,18,27
11725,1.8,139,1666.0,1001101,7.0,Roma,Ostiense,5766,15,601
11726,0.53,1123,5664.0,1001122,18.0,Roma,Ardeatino,7000,20,80
11727,8.41,1037,1308.0,1000909,6.0,Roma,Tuscolano,9372,20,894
11728,2.38,266,420.0,1000102,8.0,Roma,S.Eustachio,1200,8,49
11729,0.82,394,3670.0,1000104,9.0,Roma,Ponte,533,3,229
11730,1.4,692,4294.0,1000103,9.0,Roma,Regola,6083,15,125
11731,2.26,204,443.0,1000181,10.0,Roma,Trevi,2400,16,24
11732,29.7,701,101.0,1000113,11.0,Roma,Campo Marzio,1900,8,104
11733,0.83,550,1201.0,1000133,11.0,Roma,Monti,2800,14,12
11734,1.27,698,3139.0,1000106,12.0,Roma,S.Angelo,3450,9,80
11735,1.96,719,2547.0,1000147,15.0,Roma,Celio,18400,36,185
11736,4.07,206,491.0,1001126,15.0,Roma,Torricola,9650,28,698
11737,10.31,13,291.0,1001124,17.0,Roma,Appio-Pignatelli,1133,12,19
11738,17.18,13,291.0,1001124,18.0,Roma,Appio-Pignatelli,3660,14,22
11739,6.87,13,291.0,1001124,19.0,Roma,Appio-Pignatelli,3550,17,30
11740,13.75,13,291.0,1001124,20.0,Roma,Appio-Pignatelli,2950,14,6
11741,4.07,206,491.0,1001126,21.0,Roma,Torricola,750,6,14
11742,6.87,13,291.0,1001124,21.0,Roma,Appio-Pignatelli,750,5,13
11743,2.24,378,2675.0,1001920,17.0,Roma,Trionfale,3866,15,1308
11744,1.38,1317,1451.0,1001362,16.0,Roma,Casal Palocco,3050,6,70
11745,2.63,169,7609.0,1001537,14.0,Roma,Ponte Galeria,8445,10,66
11746,1.06,1327,4735.0,1001610,15.0,Roma,Gianicolense,13840,19,191
11747,315.79,1288,19.0,1001332,16.0,Roma,Casal Palocco,8583,15,878
11748,13.99,36,143.0,1001322,8.0,Roma,Castel Porziano,6800,12,517
11749,0.4,1223,12421.0,1001229,4.0,Roma,Tor de' Cenci,18740,32,283
11750,13.99,36,143.0,1001322,7.0,Roma,Castel Porziano,3100,6,12
11751,1.39,1121,3606.0,1000486,9.0,Roma,Monte Sacro,4880,12,172
11752,0.24,64,8286.0,1058068,11.0,Morlupo,,36900,37,196
11753,0.99,4,3019.0,1001141,12.0,Roma,Ostiense,4533,11,47
11754,0.99,4,3019.0,1001141,16.0,Roma,Ostiense,8933,26,389
11755,0.65,683,4599.0,1001502,17.0,Roma,Portuense,2333,11,49
11756,0.66,4,3019.0,1001141,18.0,Roma,Ostiense,1000,5,2
11757,2.99,426,1338.0,1002006,11.0,Roma,Della Vittoria,12375,19,56
11758,0.15,1079,6461.0,1001024,19.0,Roma,Casal Morena,10100,18,78
11759,1.11,575,2693.0,1000423,11.0,Roma,Monte Sacro,5600,20,851
11760,1.97,1019,4564.0,1000843,8.0,Roma,Borghesiana,7566,15,2644
11761,1.75,1019,4564.0,1000843,7.0,Roma,Borghesiana,2137,5,209
11762,26.67,451,150.0,1002033,10.0,Roma,Tor di Quinto,1525,4,21
11763,300.0,414,10.0,1002001,10.0,Roma,Tor di Quinto,20566,22,508
11764,1.22,486,3290.0,1002074,10.0,Roma,Tor di Quinto,3750,8,95
11765,0.84,485,4776.0,1002071,11.0,Roma,Tomba di Nerone,3425,12,113
11766,2.3,485,4776.0,1002071,16.0,Roma,Tomba di Nerone,6609,20,112
11767,0.69,927,5811.0,1000604,6.0,Roma,Prenestino-Labicano,2125,6,1096
11768,1.33,942,8254.0,1000703,10.0,Roma,Prenestino-Centocelle,4400,12,1268
11769,2.07,927,5811.0,1000604,11.0,Roma,Prenestino-Labicano,5633,16,182
11770,0.17,927,5811.0,1000604,21.0,Roma,Prenestino-Labicano,17900,49,216
11771,7.75,1128,129.0,1001522,18.0,Roma,Ponte Galeria,1600,4,3478
11772,0.86,137,1163.0,1000488,13.0,Roma,Monte Sacro,4800,9,23
11773,0.69,67,10099.0,1058082,11.0,Rignano flaminio,,2714,5,90
11774,5.28,41,379.0,1002042,12.0,Roma,Prima Porta,8300,10,599
11775,2.03,818,1475.0,1000427,12.0,Roma,Castel Giubileo,15033,13,2
11776,3.63,1283,1103.0,1001330,15.0,Roma,Casal Palocco,18075,20,27
11777,2.09,1290,4778.0,1001336,9.0,Roma,Lido di Ostia Ponente,2760,8,381
11778,3.6,835,1389.0,1000443,17.0,Roma,Castel Giubileo,4960,10,2921
11779,1.02,1111,978.0,1001384,5.0,Roma,Castel Fusano,22100,28,2277
11780,3.0,129,1332.0,1001386,6.0,Roma,Castel Fusano,7725,13,115
11781,0.52,558,1911.0,1058071,3.0,Nerola,,15400,11,6
11782,0.71,203,7039.0,1001529,13.0,Roma,Portuense,4780,11,178
11783,1.13,1190,5309.0,1001212,5.0,Roma,Torrino,11550,19,775
11784,0.58,1003,3451.0,1000838,17.0,Roma,Torre Angela,7650,12,48
11785,0.33,904,3011.0,1000535,18.0,Roma,Pietralata,15400,20,34
11786,1.28,970,5469.0,1000802,11.0,Roma,Don Bosco,1728,6,107
11787,1.27,658,14208.0,1001355,11.0,Roma,Lido di Ostia Ponente,6505,12,302
11788,3.55,168,1407.0,1001940,4.0,Roma,Trionfale,26000,40,1376
11789,0.45,749,6657.0,1001414,20.0,Fiumicino,,2266,4,93
11790,1.08,78,5578.0,1000553,5.0,Roma,Settecamini,16100,24,582
11791,2.33,876,859.0,1000509,10.0,Roma,Pietralata,6400,15,130
11792,1.5,496,668.0,1058021,14.0,Casape,,300,1,146
11793,4.8,578,1457.0,1058095,14.0,San gregorio da s,,19042,22,292
11794,0.43,203,7039.0,1001529,18.0,Roma,Portuense,4866,9,145
11795,15.71,1125,382.0,1001508,13.0,Roma,Portuense,4233,12,383
11796,1.14,1215,1759.0,1001818,4.0,Roma,Aurelio,9200,26,632
11797,1.06,111,4715.0,1000924,14.0,Roma,Tuscolano,23200,42,489
11798,0.51,300,1970.0,1001808,4.0,Roma,Trionfale,6100,23,776
11799,1.14,1215,1759.0,1001818,19.0,Roma,Aurelio,6100,17,533
11800,2.01,384,1491.0,1001922,19.0,Roma,Casalotti,4866,8,82
11801,1.03,980,10671.0,1000805,5.0,Roma,Torrenova,3518,8,505
11802,1.85,620,5943.0,1001048,5.0,Roma,Torre Maura,5227,13,745
11803,1.04,782,2881.0,1000305,8.0,Roma,Nomentano,5333,14,320
11804,0.93,618,2142.0,1000645,6.0,Roma,Prenestino-Labicano,19300,38,25
11805,0.47,618,2142.0,1000645,7.0,Roma,Prenestino-Labicano,500,3,1
11806,1.52,873,5260.0,1000501,14.0,Roma,Tiburtino,3575,14,70
11807,3.42,1246,2923.0,1001265,17.0,Roma,Castel di Decima,6570,13,164
11808,58.82,1289,170.0,1001417,5.0,Fiumicino,,14900,19,1058
11809,2.17,808,3684.0,1000419,14.0,Roma,Casal Boccone,5512,17,830
11810,2.04,1111,978.0,1001384,20.0,Roma,Castel Fusano,200,0,57
11811,0.21,812,4680.0,1000414,18.0,Roma,Castel Giubileo,20600,24,194
11812,4.43,1240,3612.0,1001256,14.0,Roma,Torrino,4900,12,154
11813,1.58,1261,3174.0,1001514,15.0,Roma,Portuense,9000,22,303
11814,1.02,1111,978.0,1001384,19.0,Roma,Castel Fusano,100,0,342
11815,4.98,200,1004.0,1001742,5.0,Roma,Della Vittoria,10640,48,1609
11816,1.42,325,1413.0,1001727,17.0,Roma,Della Vittoria,900,3,85
11817,0.66,1149,3019.0,1001255,18.0,Roma,Torrino,2800,6,140
11818,1.99,174,502.0,1000184,5.0,Roma,Campo Marzio,8200,32,680
11819,0.93,359,4324.0,1001908,15.0,Roma,Primavalle,8975,21,155
11820,2.08,1112,5756.0,1001385,13.0,Roma,Acilia Sud,9058,12,549
11821,3.75,1181,533.0,1001142,20.0,Roma,Ostiense,8150,18,990
11822,1.34,903,2242.0,1000534,3.0,Roma,Collatino,6700,10,146
11823,0.99,283,2030.0,1000939,5.0,Roma,Tuscolano,6900,26,49
11824,8.77,706,228.0,1000120,6.0,Roma,Ripa,2450,10,12
11825,5.79,798,1036.0,1000506,4.0,Roma,Pietralata,22066,45,613
11826,0.71,572,2800.0,1000124,21.0,Roma,Testaccio,4550,13,228
11827,0.43,683,4599.0,1001502,21.0,Roma,Portuense,650,1,63
11828,2.28,619,1315.0,1000228,12.0,Roma,Flaminio,2633,9,61
11829,1.36,134,2933.0,1000624,7.0,Roma,Collatino,14725,19,1424
11830,1.34,175,2246.0,1001858,5.0,Roma,Aurelio,8033,35,613
11831,2.58,651,387.0,1001019,0.0,Roma,Torre Maura,24700,21,793
11832,1.27,538,5503.0,1000127,4.0,Roma,Esquilino,8657,21,617
11833,1.78,175,2246.0,1001858,6.0,Roma,Aurelio,2225,11,551
11834,0.71,325,1413.0,1001727,18.0,Roma,Della Vittoria,700,1,325
11835,1.91,698,3139.0,1000106,7.0,Roma,S.Angelo,6633,23,750
11836,3.5,718,858.0,1000214,15.0,Roma,Trieste,3500,13,113
11837,1.97,237,3552.0,1001712,10.0,Roma,Trionfale,3742,13,3720
11838,0.43,193,2324.0,1001823,14.0,Roma,Trionfale,3500,24,57
11839,0.88,371,5651.0,1001911,15.0,Roma,Primavalle,1340,6,176
11840,1.85,571,11861.0,1058088,5.0,Rocca priora,,5104,12,708
11841,1.82,54,7156.0,1058023,21.0,Castel madama,,5476,9,168
11842,2.75,564,728.0,1058077,5.0,Pisoniano,,26900,41,384
11843,0.45,315,4476.0,1001838,0.0,Roma,Aurelio,3850,7,268
11844,1.23,320,1625.0,1001826,17.0,Roma,Aurelio,4550,26,82
11845,2.67,175,2246.0,1001858,17.0,Roma,Aurelio,1416,4,113
11846,11.26,1181,533.0,1001142,18.0,Roma,Ostiense,15100,25,533
11847,0.62,320,1625.0,1001826,0.0,Roma,Aurelio,2400,4,186
11848,2.63,729,380.0,1000169,14.0,Roma,Monti,500,2,52
11849,3.82,693,523.0,1000105,7.0,Roma,Pigna,950,5,10
11850,7.03,728,427.0,1000168,15.0,Roma,Castro Pretorio,6266,22,3458
11851,0.42,1151,4768.0,1001111,22.0,Roma,Ostiense,11900,28,165
11852,2.5,646,2397.0,1000241,17.0,Roma,Pinciano,4683,13,211
11853,0.6,186,8340.0,1001407,3.0,Fiumicino,,18400,19,562
11854,11.34,1266,441.0,1001523,4.0,Roma,Ponte Galeria,25180,26,368
11855,1.05,1286,8588.0,1001335,11.0,Roma,Lido di Ostia Ponente,3666,8,302
11856,7.5,1132,933.0,1001535,10.0,Roma,Gianicolense,11014,15,172
11857,1.17,1009,2559.0,1000844,15.0,Roma,Don Bosco,9300,17,166
11858,0.16,1088,6239.0,1001034,0.0,Roma,Torrenova,1500,5,2
11859,8.97,1053,223.0,1001110,18.0,Roma,Ostiense,5750,19,32
11860,0.17,1152,5882.0,1001108,22.0,Roma,Ostiense,2400,7,213
11861,0.35,753,2819.0,1000224,23.0,Roma,Pinciano,9800,20,52
11862,1.95,156,513.0,1001735,15.0,Roma,Della Vittoria,2100,13,8
11863,7.58,241,132.0,1001718,11.0,Roma,Della Vittoria,8400,26,65
11864,1.83,164,545.0,1001739,9.0,Roma,Della Vittoria,5800,12,8
11865,27.97,996,143.0,1000815,3.0,Roma,Torre Angela,31175,44,554
11866,1.7,1010,2358.0,1000837,16.0,Roma,Torre Angela,2400,7,173
11867,0.59,569,16947.0,1058086,9.0,Rocca di papa,,13070,24,279
11868,2.22,529,3148.0,1058046,13.0,GROTTAFERRATA,,9257,19,453
11869,0.41,569,16947.0,1058086,10.0,Rocca di papa,,2414,7,1236
11870,0.75,328,6625.0,1001525,5.0,Roma,Portuense,5620,14,911
11871,600.0,766,5.0,1000255,12.0,Roma,Parioli,1833,7,5848
11872,0.64,1178,3111.0,1001139,4.0,Roma,Ardeatino,27000,48,2440
11873,0.97,1087,4144.0,1001135,10.0,Roma,Ostiense,400,2,23
11874,0.97,1087,4144.0,1001135,12.0,Roma,Ostiense,12175,18,182
11875,1.66,4,3019.0,1001141,13.0,Roma,Ostiense,9320,14,132
11876,1.8,139,1666.0,1001101,13.0,Roma,Ostiense,1000,4,21
11877,2.5,1177,3200.0,1001143,14.0,Roma,Ostiense,4062,13,185
11878,3.82,301,524.0,1001539,15.0,Roma,Portuense,12600,18,34
11879,1.32,4,3019.0,1001141,10.0,Roma,Ostiense,1825,6,403
11880,0.6,311,3346.0,1001105,11.0,Roma,Ostiense,2800,8,43
11881,0.99,4,3019.0,1001141,11.0,Roma,Ostiense,4833,17,117
11882,2.4,139,1666.0,1001101,12.0,Roma,Ostiense,2000,7,6
11883,1.19,1152,5882.0,1001108,13.0,Roma,Ostiense,8185,12,90
11884,13.13,1181,533.0,1001142,11.0,Roma,Ostiense,5342,14,504
