,counts,index_zmu,POP_TOT_ZMU,zmu,hr,day,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
271,0.67,961,2995.0,1000853,12.0,2022-10-20,Roma,Torre Angela,4900.0,11.0,49.0
272,0.35,87,5673.0,1000824,15.0,2022-10-20,Roma,Borghesiana,10250.0,15.0,167.0
273,1.03,946,3890.0,1000867,16.0,2022-10-20,Roma,Borghesiana,4625.0,15.0,23.0
274,0.33,961,2995.0,1000853,17.0,2022-10-20,Roma,Torre Angela,2400.0,5.0,41.0
275,0.4,1034,2505.0,1000865,18.0,2022-10-20,Roma,Torre Angela,600.0,2.0,78.0
276,10.78,1187,371.0,1001207,5.0,2022-10-20,Roma,Europa,5300.0,10.0,1408.0
277,3.25,293,615.0,1001242,13.0,2022-10-20,Roma,Torrino,29050.0,29.0,282.0
278,1.42,1239,2815.0,1001254,13.0,2022-10-20,Roma,Torrino,6225.0,10.0,270.0
279,1.15,22,81160.0,1058047,7.0,2022-10-20,Guidonia montecel,,5190.0,9.0,344.0
280,1.0,22,81160.0,1058047,10.0,2022-10-20,Guidonia montecel,,5685.0,9.0,152.0
281,1.18,22,81160.0,1058047,15.0,2022-10-20,Guidonia montecel,,7080.0,13.0,376.0
282,1.31,1282,3048.0,1001329,6.0,2022-10-20,Roma,Casal Palocco,7850.0,14.0,926.0
283,0.8,1295,2493.0,1001343,6.0,2022-10-20,Roma,Castel Fusano,1550.0,4.0,371.0
284,10.27,341,292.0,1001301,7.0,2022-10-20,Roma,Acilia Sud,8100.0,13.0,20.0
285,2.35,751,1700.0,1000226,7.0,2022-10-20,Roma,Flaminio,16875.0,29.0,1399.0
286,1.29,171,1552.0,1001397,12.0,2022-10-20,Roma,Acilia Sud,16800.0,23.0,154.0
287,7.49,1106,801.0,1001381,13.0,2022-10-20,Roma,Casal Palocco,2283.0,6.0,225.0
288,1.03,76,53336.0,1058104,12.0,2022-10-20,Tivoli,,6369.0,11.0,216.0
289,3.04,54,7563.0,1058023,13.0,2022-10-20,Castel madama,,4017.0,6.0,97.0
290,4.1,54,7563.0,1058023,14.0,2022-10-20,Castel madama,,8374.0,11.0,649.0
291,1.77,940,1698.0,1000646,17.0,2022-10-20,Roma,Prenestino-Labicano,1166.0,5.0,96.0
292,1.22,16,1645.0,1000625,7.0,2022-10-20,Roma,Prenestino-Labicano,350.0,3.0,659.0
293,1.25,215,1601.0,1000933,7.0,2022-10-20,Roma,Appio-Latino,6050.0,23.0,1.0
294,1.18,940,1698.0,1000646,10.0,2022-10-20,Roma,Prenestino-Labicano,2600.0,10.0,115.0
295,0.96,928,1039.0,1000610,12.0,2022-10-20,Roma,Collatino,2400.0,8.0,135.0
296,23.53,843,170.0,1000453,6.0,2022-10-20,Roma,Val Melaina,8225.0,23.0,1145.0
297,0.75,656,2674.0,1000913,7.0,2022-10-20,Roma,Appio-Latino,5950.0,23.0,66.0
298,11.76,843,170.0,1000453,13.0,2022-10-20,Roma,Val Melaina,9300.0,17.0,149.0
299,0.37,656,2674.0,1000913,17.0,2022-10-20,Roma,Appio-Latino,10300.0,19.0,235.0
300,0.91,181,56345.0,1058079,6.0,2022-10-20,Pomezia,,11268.0,18.0,508.0
301,0.64,181,56345.0,1058079,12.0,2022-10-20,Pomezia,,5266.0,9.0,325.0
302,0.62,181,56345.0,1058079,17.0,2022-10-20,Pomezia,,8794.0,12.0,414.0
303,0.11,181,56345.0,1058079,19.0,2022-10-20,Pomezia,,9533.0,10.0,207.0
304,0.92,986,2180.0,1001520,15.0,2022-10-20,Roma,Gianicolense,3250.0,9.0,76.0
305,0.18,77,44156.0,1058117,5.0,2022-10-20,Ardea,,10675.0,14.0,836.0
306,0.92,986,2180.0,1001520,11.0,2022-10-20,Roma,Gianicolense,21200.0,22.0,153.0
307,0.57,1289,8787.0,1001417,12.0,2022-10-20,Fiumicino,,15900.0,18.0,143.0
308,0.18,612,5584.0,1001519,14.0,2022-10-20,Roma,Gianicolense,25300.0,33.0,112.0
309,0.16,602,37303.0,1058116,4.0,2022-10-20,Ladispoli,,19133.0,17.0,688.0
310,0.48,602,37303.0,1058116,18.0,2022-10-20,Ladispoli,,5350.0,8.0,135.0
311,1.6,624,4386.0,1001031,15.0,2022-10-20,Roma,Appio Claudio,1571.0,5.0,702.0
312,0.66,1067,3051.0,1001013,18.0,2022-10-20,Roma,Appio Claudio,10300.0,16.0,481.0
313,1.45,186,8963.0,1001407,6.0,2022-10-20,Fiumicino,,15984.0,13.0,444.0
314,0.21,197,9502.0,1001618,12.0,2022-10-20,Roma,Castel di Guido,6350.0,9.0,751.0
315,1.07,225,3744.0,1001604,15.0,2022-10-20,Roma,Gianicolense,5325.0,12.0,60.0
316,2.84,1239,2815.0,1001254,17.0,2022-10-20,Roma,Torrino,4625.0,11.0,104.0
317,0.49,339,2042.0,1001856,13.0,2022-10-20,Roma,Primavalle,3000.0,13.0,1911.0
318,1.0,386,3000.0,1001930,13.0,2022-10-20,Roma,Primavalle,1700.0,6.0,41.0
319,2.34,403,1284.0,1001947,14.0,2022-10-20,Roma,Primavalle,1966.0,7.0,164.0
320,0.84,304,2393.0,1001809,16.0,2022-10-20,Roma,Trionfale,1000.0,6.0,80.0
321,0.93,359,4292.0,1001908,17.0,2022-10-20,Roma,Primavalle,12750.0,24.0,58.0
322,0.78,403,1284.0,1001947,17.0,2022-10-20,Roma,Primavalle,1000.0,3.0,3.0
323,0.13,59,23664.0,1058043,3.0,2022-10-20,Genzano di roma,,12000.0,20.0,733.0
324,0.1,47,38256.0,1058003,3.0,2022-10-20,Albano laziale,,4350.0,7.0,274.0
325,0.23,124,13042.0,1058050,9.0,2022-10-20,Lanuvio,,9233.0,15.0,129.0
326,0.31,124,13042.0,1058050,11.0,2022-10-20,Lanuvio,,1275.0,4.0,115.0
327,0.55,47,38256.0,1058003,13.0,2022-10-20,Albano laziale,,8704.0,15.0,263.0
328,0.69,124,13042.0,1058050,17.0,2022-10-20,Lanuvio,,8144.0,14.0,49.0
329,0.08,59,23664.0,1058043,19.0,2022-10-20,Genzano di roma,,4500.0,7.0,103.0
330,1.09,314,5496.0,1001398,8.0,2022-10-20,Roma,Casal Palocco,4650.0,7.0,148.0
331,1.38,1105,5068.0,1001380,8.0,2022-10-20,Roma,Acilia Sud,428.0,1.0,358.0
332,1.27,314,5496.0,1001398,9.0,2022-10-20,Roma,Casal Palocco,1385.0,3.0,386.0
333,4.03,18,1983.0,1001418,10.0,2022-10-20,Fiumicino,,12562.0,15.0,152.0
334,2.68,1094,373.0,1001368,18.0,2022-10-20,Roma,Casal Palocco,7400.0,11.0,458.0
335,0.85,636,3545.0,1000927,6.0,2022-10-20,Roma,Appio-Latino,5366.0,20.0,943.0
336,0.49,927,6067.0,1000604,13.0,2022-10-20,Roma,Prenestino-Labicano,6833.0,19.0,165.0
337,4.48,1073,893.0,1001021,14.0,2022-10-20,Roma,Casal Morena,13250.0,29.0,59.0
338,0.18,908,5562.0,1000539,6.0,2022-10-20,Roma,Collatino,1400.0,4.0,3689.0
339,1.08,879,6478.0,1000511,8.0,2022-10-20,Roma,Tor Cervara,2514.0,6.0,231.0
340,0.45,849,2225.0,1000556,9.0,2022-10-20,Roma,Pietralata,5100.0,10.0,37.0
341,1.23,879,6478.0,1000511,9.0,2022-10-20,Roma,Tor Cervara,4475.0,10.0,146.0
342,0.84,911,2389.0,1000543,13.0,2022-10-20,Roma,Pietralata,2950.0,7.0,159.0
343,0.77,879,6478.0,1000511,14.0,2022-10-20,Roma,Tor Cervara,2160.0,6.0,837.0
344,0.6,902,11675.0,1000533,15.0,2022-10-20,Roma,Collatino,2985.0,12.0,154.0
345,0.9,849,2225.0,1000556,18.0,2022-10-20,Roma,Pietralata,4900.0,9.0,106.0
346,0.15,879,6478.0,1000511,19.0,2022-10-20,Roma,Tor Cervara,6100.0,12.0,27.0
347,0.74,571,10822.0,1058088,9.0,2022-10-20,Rocca priora,,4725.0,8.0,1214.0
348,0.3,22,81160.0,1058047,4.0,2022-10-20,Guidonia montecel,,15650.0,17.0,582.0
349,0.55,813,1816.0,1000418,15.0,2022-10-20,Roma,Casal Boccone,12700.0,16.0,611.0
350,1.13,894,886.0,1000527,18.0,2022-10-20,Roma,Settecamini,10600.0,13.0,216.0
351,0.8,1223,12494.0,1001229,15.0,2022-10-20,Roma,Tor de' Cenci,9530.0,17.0,254.0
352,0.92,1164,5452.0,1001119,15.0,2022-10-20,Roma,Ardeatino,5520.0,13.0,394.0
353,0.94,1198,6417.0,1001217,16.0,2022-10-20,Roma,Fonte Ostiense,22366.0,25.0,224.0
354,1.45,52,18593.0,1058013,16.0,2022-10-20,Bracciano,,5362.0,10.0,189.0
355,0.97,52,18593.0,1058013,17.0,2022-10-20,Bracciano,,6733.0,8.0,125.0
356,1.91,69,21943.0,1058074,6.0,2022-10-20,Palestrina,,4511.0,8.0,263.0
357,0.99,533,5033.0,1058049,7.0,2022-10-20,Labico,,7420.0,7.0,725.0
358,2.28,10,12734.0,1058119,7.0,2022-10-20,San cesareo,,5362.0,8.0,379.0
359,2.83,10,12734.0,1058119,8.0,2022-10-20,San cesareo,,4938.0,7.0,173.0
360,2.75,10,12734.0,1058119,10.0,2022-10-20,San cesareo,,5117.0,8.0,287.0
361,1.07,207,4676.0,1001505,10.0,2022-10-20,Roma,Portuense,2800.0,6.0,66.0
362,0.21,263,9444.0,1001540,8.0,2022-10-20,Roma,Portuense,1550.0,4.0,492.0
363,0.53,263,9444.0,1001540,9.0,2022-10-20,Roma,Portuense,1320.0,3.0,64.0
364,0.95,382,3166.0,1001526,10.0,2022-10-20,Roma,Portuense,2133.0,8.0,350.0
365,0.41,203,7333.0,1001529,11.0,2022-10-20,Roma,Portuense,1566.0,5.0,111.0
366,157.89,414,19.0,1002001,8.0,2022-10-20,Roma,Tor di Quinto,9500.0,15.0,826.0
367,2.71,298,2213.0,1002054,9.0,2022-10-20,Roma,Tor di Quinto,5133.0,8.0,495.0
368,0.97,80,5150.0,1058105,17.0,2022-10-20,Tolfa,,16620.0,14.0,436.0
369,0.27,57,51181.0,1058032,18.0,2022-10-20,Civitavecchia,,5900.0,10.0,227.0
370,1.11,991,1795.0,1000926,8.0,2022-10-20,Roma,Tuscolano,4050.0,12.0,386.0
371,31.25,765,64.0,1000239,9.0,2022-10-20,Roma,Pinciano,5500.0,15.0,64.0
372,0.48,1051,10328.0,1001002,11.0,2022-10-20,Roma,Don Bosco,4660.0,11.0,95.0
373,0.23,687,4419.0,1000122,12.0,2022-10-20,Roma,Testaccio,8300.0,21.0,80.0
374,1.05,1182,2852.0,1001204,18.0,2022-10-20,Roma,Europa,3466.0,7.0,1275.0
375,1.13,644,3526.0,1000301,6.0,2022-10-20,Roma,Nomentano,3425.0,13.0,1558.0
376,0.28,644,3526.0,1000301,7.0,2022-10-20,Roma,Nomentano,300.0,3.0,3.0
377,0.96,381,2074.0,1000274,7.0,2022-10-20,Roma,Trieste,2200.0,10.0,14.0
378,1.69,673,1183.0,1000327,12.0,2022-10-20,Roma,Nomentano,4100.0,15.0,146.0
379,0.96,747,2088.0,1000211,12.0,2022-10-20,Roma,Trieste,1300.0,10.0,31.0
380,2.54,673,1183.0,1000327,15.0,2022-10-20,Roma,Nomentano,1933.0,8.0,126.0
381,1.6,1204,6262.0,1001613,16.0,2022-10-20,Roma,Gianicolense,2570.0,9.0,169.0
382,0.8,1204,6262.0,1001613,17.0,2022-10-20,Roma,Gianicolense,14580.0,18.0,185.0
383,0.5,1325,5983.0,1001603,17.0,2022-10-20,Roma,Gianicolense,566.0,2.0,14.0
384,0.37,1166,8190.0,1001627,19.0,2022-10-20,Roma,Gianicolense,7000.0,15.0,67.0
385,3.02,303,663.0,1001817,5.0,2022-10-20,Roma,Aurelio,2750.0,13.0,820.0
386,0.37,1166,8190.0,1001627,5.0,2022-10-20,Roma,Gianicolense,3400.0,13.0,256.0
387,5.95,209,168.0,1001840,15.0,2022-10-20,Roma,Casalotti,6900.0,18.0,536.0
388,1.5,509,5328.0,1001623,16.0,2022-10-20,Roma,Gianicolense,6612.0,19.0,560.0
389,0.68,57,51181.0,1058032,14.0,2022-10-20,Civitavecchia,,8342.0,10.0,242.0
390,0.74,57,51181.0,1058032,15.0,2022-10-20,Civitavecchia,,4139.0,7.0,130.0
391,0.12,82,51909.0,1058111,18.0,2022-10-20,Velletri,,3950.0,7.0,132.0
392,0.83,82,51909.0,1058111,5.0,2022-10-20,Velletri,,6202.0,14.0,733.0
393,0.81,82,51909.0,1058111,6.0,2022-10-20,Velletri,,8471.0,13.0,413.0
394,0.6,82,51909.0,1058111,12.0,2022-10-20,Velletri,,6948.0,11.0,243.0
395,0.48,82,51909.0,1058111,13.0,2022-10-20,Velletri,,4996.0,9.0,50.0
396,0.98,82,51909.0,1058111,16.0,2022-10-20,Velletri,,5717.0,10.0,168.0
397,1.4,515,21397.0,1058034,12.0,2022-10-20,Colleferro,,6196.0,9.0,477.0
398,2.9,515,21397.0,1058034,8.0,2022-10-20,Colleferro,,2743.0,6.0,188.0
399,2.1,515,21397.0,1058034,9.0,2022-10-20,Colleferro,,3835.0,7.0,113.0
400,1.59,515,21397.0,1058034,10.0,2022-10-20,Colleferro,,4088.0,6.0,132.0
401,2.06,1146,2422.0,1001051,17.0,2022-10-20,Roma,Casal Morena,5020.0,11.0,75.0
402,6.43,988,311.0,1000808,13.0,2022-10-20,Roma,Torre Gaia,35050.0,30.0,1491.0
403,6.21,1069,1289.0,1001020,16.0,2022-10-20,Roma,Torrenova,2600.0,7.0,418.0
404,1.1,324,3638.0,1001825,11.0,2022-10-20,Roma,Aurelio,15025.0,20.0,198.0
405,35.37,988,311.0,1000808,5.0,2022-10-20,Roma,Torre Gaia,19063.0,28.0,598.0
406,1.12,186,8963.0,1001407,9.0,2022-10-20,Fiumicino,,9040.0,10.0,593.0
407,1.24,1120,2422.0,1001401,9.0,2022-10-20,Fiumicino,,14366.0,17.0,73.0
408,1.54,56,35129.0,1058029,10.0,2022-10-20,Cerveteri,,5718.0,8.0,115.0
409,0.83,1120,2422.0,1001401,16.0,2022-10-20,Fiumicino,,17650.0,24.0,477.0
410,0.89,186,8963.0,1001407,17.0,2022-10-20,Fiumicino,,12850.0,18.0,193.0
411,0.77,879,6478.0,1000511,6.0,2022-10-20,Roma,Tor Cervara,6280.0,15.0,2184.0
412,0.9,908,5562.0,1000539,17.0,2022-10-20,Roma,Collatino,16080.0,32.0,648.0
413,2.72,1018,1470.0,1000848,17.0,2022-10-20,Roma,Acqua Vergine,8525.0,20.0,61.0
414,1.76,751,1700.0,1000226,14.0,2022-10-20,Roma,Flaminio,4966.0,14.0,648.0
415,0.32,761,3121.0,1000244,15.0,2022-10-20,Roma,Flaminio,800.0,3.0,75.0
416,1.5,733,1329.0,1000208,16.0,2022-10-20,Roma,Flaminio,1400.0,7.0,14.0
417,5.71,91,350.0,1000227,16.0,2022-10-20,Roma,Flaminio,27350.0,31.0,308.0
418,0.98,1109,7139.0,1001614,16.0,2022-10-20,Roma,Gianicolense,2942.0,11.0,483.0
419,2.86,91,350.0,1000227,21.0,2022-10-20,Roma,Flaminio,6200.0,12.0,224.0
420,0.32,761,3121.0,1000244,21.0,2022-10-20,Roma,Flaminio,900.0,3.0,0.0
421,0.83,181,56345.0,1058079,16.0,2022-10-20,Pomezia,,6842.0,11.0,129.0
422,2.27,696,440.0,1000123,12.0,2022-10-20,Roma,Testaccio,2300.0,8.0,39.0
423,0.73,181,56345.0,1058079,7.0,2022-10-20,Pomezia,,6873.0,11.0,916.0
424,0.67,181,56345.0,1058079,11.0,2022-10-20,Pomezia,,7557.0,9.0,196.0
425,1.06,694,1893.0,1000110,9.0,2022-10-20,Roma,Campo Marzio,5400.0,22.0,815.0
426,0.53,694,1893.0,1000110,11.0,2022-10-20,Roma,Campo Marzio,0.0,1.0,95.0
427,1.48,836,4043.0,1001629,11.0,2022-10-20,Roma,Gianicolense,2100.0,8.0,222.0
428,1.48,836,4043.0,1001629,13.0,2022-10-20,Roma,Gianicolense,3300.0,8.0,30.0
429,2.97,836,4043.0,1001629,14.0,2022-10-20,Roma,Gianicolense,1783.0,6.0,104.0
430,6.78,703,295.0,1000116,14.0,2022-10-20,Roma,Trastevere,1600.0,7.0,662.0
431,0.68,705,2946.0,1000118,16.0,2022-10-20,Roma,Trastevere,3400.0,16.0,60.0
432,4.51,733,1329.0,1000208,5.0,2022-10-20,Roma,Flaminio,5866.0,19.0,335.0
433,0.81,942,7449.0,1000703,10.0,2022-10-20,Roma,Prenestino-Centocelle,5833.0,15.0,1462.0
434,1.01,530,5961.0,1058042,11.0,2022-10-20,Genazzano,,10883.0,18.0,356.0
435,1.85,530,5961.0,1058042,14.0,2022-10-20,Genazzano,,6945.0,10.0,205.0
436,3.76,733,1329.0,1000208,13.0,2022-10-20,Roma,Flaminio,8600.0,18.0,114.0
437,1.19,688,1679.0,1002066,5.0,2022-10-20,Roma,Tor di Quinto,1800.0,6.0,848.0
438,1.47,1028,4087.0,1000855,14.0,2022-10-20,Roma,Borghesiana,1933.0,4.0,197.0
439,0.22,974,4544.0,1000818,20.0,2022-10-20,Roma,Torre Angela,5600.0,9.0,336.0
440,0.18,87,5673.0,1000824,22.0,2022-10-20,Roma,Borghesiana,8100.0,12.0,90.0
441,1.14,45,18389.0,1058009,15.0,2022-10-20,Ariccia,,9766.0,22.0,285.0
442,3.29,1168,304.0,1001125,11.0,2022-10-20,Roma,Ardeatino,4500.0,11.0,1407.0
443,5.8,1180,517.0,1001140,11.0,2022-10-20,Roma,Ardeatino,866.0,3.0,19.0
444,1.28,1164,5452.0,1001119,12.0,2022-10-20,Roma,Ardeatino,4328.0,8.0,33.0
445,0.32,1165,6285.0,1001137,14.0,2022-10-20,Roma,Ardeatino,2400.0,7.0,188.0
446,1.47,1164,5452.0,1001119,16.0,2022-10-20,Roma,Ardeatino,2650.0,8.0,184.0
447,0.36,1150,5626.0,1001107,5.0,2022-10-20,Roma,Ostiense,1900.0,6.0,875.0
448,2.27,191,1322.0,1001268,6.0,2022-10-20,Roma,Castel di Leva,9900.0,17.0,20.0
449,1.51,191,1322.0,1001268,8.0,2022-10-20,Roma,Castel di Leva,6100.0,12.0,54.0
450,4.32,1211,463.0,1001222,8.0,2022-10-20,Roma,Cecchignola,2000.0,4.0,30.0
451,0.74,945,10884.0,1000704,8.0,2022-10-20,Roma,Prenestino-Centocelle,4062.0,11.0,167.0
452,2.27,191,1322.0,1001268,9.0,2022-10-20,Roma,Castel di Leva,7633.0,14.0,6.0
453,1.51,191,1322.0,1001268,10.0,2022-10-20,Roma,Castel di Leva,400.0,2.0,15.0
454,0.99,1152,6036.0,1001108,10.0,2022-10-20,Roma,Ostiense,4566.0,11.0,21.0
455,5.32,1329,188.0,1001632,14.0,2022-10-20,Roma,Castel di Guido,2500.0,9.0,1.0
456,3.08,1058,1624.0,1001202,11.0,2022-10-20,Roma,Europa,9340.0,25.0,318.0
457,2.28,1184,1316.0,1001205,12.0,2022-10-20,Roma,Europa,6266.0,12.0,92.0
458,0.74,197,9502.0,1001618,14.0,2022-10-20,Roma,Castel di Guido,6828.0,9.0,184.0
459,0.78,186,8963.0,1001407,7.0,2022-10-20,Fiumicino,,4300.0,6.0,210.0
460,0.89,186,8963.0,1001407,11.0,2022-10-20,Fiumicino,,7675.0,10.0,190.0
461,0.74,197,9502.0,1001618,6.0,2022-10-20,Roma,Castel di Guido,7357.0,10.0,84.0
462,3.51,1314,1141.0,1000477,11.0,2022-10-20,Roma,Monte Sacro,11875.0,16.0,33.0
463,0.73,168,1375.0,1001940,17.0,2022-10-20,Roma,Trionfale,10700.0,18.0,313.0
464,0.88,1314,1141.0,1000477,20.0,2022-10-20,Roma,Monte Sacro,15300.0,26.0,135.0
465,2.51,69,21943.0,1058074,7.0,2022-10-20,Palestrina,,3529.0,7.0,383.0
466,2.14,69,21943.0,1058074,8.0,2022-10-20,Palestrina,,3065.0,6.0,334.0
467,1.55,69,21943.0,1058074,12.0,2022-10-20,Palestrina,,7076.0,10.0,254.0
468,1.5,69,21943.0,1058074,13.0,2022-10-20,Palestrina,,6651.0,10.0,279.0
469,2.28,69,21943.0,1058074,15.0,2022-10-20,Palestrina,,5990.0,11.0,150.0
470,0.59,30,45440.0,1058072,16.0,2022-10-20,Nettuno,,5462.0,10.0,102.0
471,0.49,339,2042.0,1001856,12.0,2022-10-20,Roma,Primavalle,1100.0,4.0,1155.0
472,0.32,387,3162.0,1001931,14.0,2022-10-20,Roma,Primavalle,5800.0,21.0,117.0
473,0.6,392,6703.0,1001933,15.0,2022-10-20,Roma,Primavalle,7950.0,12.0,176.0
474,0.63,387,3162.0,1001931,16.0,2022-10-20,Roma,Primavalle,1300.0,5.0,53.0
475,0.09,76,53336.0,1058104,2.0,2022-10-20,Tivoli,,7100.0,10.0,278.0
476,0.17,22,81160.0,1058047,3.0,2022-10-20,Guidonia montecel,,14228.0,15.0,387.0
477,0.82,649,1225.0,1000569,18.0,2022-10-20,Roma,Settecamini,8400.0,12.0,444.0
478,205.88,641,34.0,1002026,6.0,2022-10-20,Roma,Della Vittoria,12442.0,22.0,1243.0
479,1.31,1208,1529.0,1001702,14.0,2022-10-20,Roma,Prati,4850.0,20.0,289.0
480,1.14,800,3511.0,1000405,12.0,2022-10-20,Roma,Val Melaina,5425.0,10.0,650.0
481,2.02,395,1981.0,1000234,12.0,2022-10-20,Roma,Trieste,3550.0,11.0,136.0
482,0.62,793,3214.0,1000320,12.0,2022-10-20,Roma,Nomentano,2800.0,12.0,16.0
483,0.73,97,1369.0,1000189,13.0,2022-10-20,Roma,Sallustiano,3400.0,14.0,5.0
484,1.07,838,3724.0,1000444,16.0,2022-10-20,Roma,Castel Giubileo,10450.0,23.0,379.0
485,0.81,1156,7364.0,1001114,14.0,2022-10-20,Roma,Ardeatino,4350.0,9.0,224.0
486,3.16,1182,2852.0,1001204,14.0,2022-10-20,Roma,Europa,12755.0,17.0,744.0
487,1.27,1145,3155.0,1001106,15.0,2022-10-20,Roma,Ostiense,19625.0,21.0,357.0
488,2.02,1029,2976.0,1000936,16.0,2022-10-20,Roma,Appio-Latino,5233.0,16.0,119.0
489,1.41,481,4265.0,1002060,9.0,2022-10-20,Roma,Prima Porta,1383.0,2.0,274.0
490,2.46,442,812.0,1002064,9.0,2022-10-20,Roma,Tor di Quinto,5200.0,7.0,11.0
491,1.81,470,1104.0,1002063,20.0,2022-10-20,Roma,Della Vittoria,27150.0,29.0,94.0
492,1.17,481,4265.0,1002060,17.0,2022-10-20,Roma,Prima Porta,7560.0,11.0,246.0
493,0.7,481,4265.0,1002060,18.0,2022-10-20,Roma,Prima Porta,5133.0,8.0,30.0
494,0.08,519,11893.0,1058038,19.0,2022-10-20,Formello,,11500.0,9.0,94.0
495,0.73,412,1379.0,1002002,21.0,2022-10-20,Roma,Tor di Quinto,1600.0,4.0,81.0
496,0.17,519,11893.0,1058038,22.0,2022-10-20,Formello,,25000.0,24.0,110.0
497,0.23,481,4265.0,1002060,23.0,2022-10-20,Roma,Prima Porta,19800.0,17.0,40.0
498,1.91,588,5748.0,1058128,15.0,2022-10-20,FRASCATI,,4754.0,9.0,127.0
499,1.37,1077,3645.0,1001023,16.0,2022-10-20,Roma,Casal Morena,5980.0,12.0,143.0
500,0.84,911,2389.0,1000543,4.0,2022-10-20,Roma,Pietralata,12600.0,21.0,696.0
501,0.15,1124,6599.0,1001404,18.0,2022-10-20,Fiumicino,,900.0,2.0,4750.0
502,0.15,1124,6599.0,1001404,19.0,2022-10-20,Fiumicino,,900.0,2.0,68.0
503,1.91,588,5748.0,1058128,7.0,2022-10-20,FRASCATI,,6172.0,10.0,500.0
504,0.35,1016,5686.0,1000935,15.0,2022-10-20,Roma,Appio-Latino,3300.0,17.0,6395.0
505,1.06,983,2829.0,1000918,15.0,2022-10-20,Roma,Appio-Latino,4900.0,15.0,25.0
506,0.97,744,6189.0,1001415,15.0,2022-10-20,Fiumicino,,3600.0,7.0,47.0
507,0.8,1289,8787.0,1001417,13.0,2022-10-20,Fiumicino,,7200.0,12.0,291.0
508,1.32,1313,1516.0,1001360,16.0,2022-10-20,Roma,Acilia Nord,13150.0,26.0,39.0
509,0.46,1289,8787.0,1001417,19.0,2022-10-20,Fiumicino,,17175.0,20.0,284.0
510,0.32,744,6189.0,1001415,21.0,2022-10-20,Fiumicino,,2050.0,3.0,183.0
511,0.66,1313,1516.0,1001360,23.0,2022-10-20,Roma,Acilia Nord,13100.0,16.0,132.0
512,0.77,495,49544.0,1058007,13.0,2022-10-20,Anzio,,5768.0,9.0,153.0
513,0.62,30,45440.0,1058072,14.0,2022-10-20,Nettuno,,2900.0,6.0,204.0
514,0.79,495,49544.0,1058007,14.0,2022-10-20,Anzio,,5412.0,10.0,66.0
515,1.11,495,49544.0,1058007,15.0,2022-10-20,Anzio,,4732.0,8.0,228.0
516,0.42,30,45440.0,1058072,17.0,2022-10-20,Nettuno,,9663.0,11.0,134.0
517,0.15,1023,6837.0,1000851,2.0,2022-10-20,Roma,Torre Angela,600.0,2.0,370.0
518,0.09,997,11037.0,1000817,3.0,2022-10-20,Roma,Torre Angela,2200.0,7.0,19.0
519,0.15,1023,6837.0,1000851,3.0,2022-10-20,Roma,Torre Angela,1900.0,4.0,22.0
520,0.73,1023,6837.0,1000851,18.0,2022-10-20,Roma,Torre Angela,4240.0,7.0,202.0
521,1.03,875,2925.0,1000508,18.0,2022-10-20,Roma,Pietralata,9133.0,15.0,64.0
522,0.44,1023,6837.0,1000851,19.0,2022-10-20,Roma,Torre Angela,27866.0,19.0,9333.0
523,0.44,1023,6837.0,1000851,20.0,2022-10-20,Roma,Torre Angela,7566.0,12.0,732.0
524,31.25,766,64.0,1000255,17.0,2022-10-20,Roma,Parioli,2000.0,7.0,3.0
525,1.66,378,2407.0,1001920,16.0,2022-10-20,Roma,Trionfale,2250.0,10.0,613.0
526,0.98,383,4079.0,1001926,18.0,2022-10-20,Roma,Trionfale,13550.0,23.0,152.0
527,3.02,220,662.0,1000607,18.0,2022-10-20,Roma,Tuscolano,3650.0,10.0,13.0
528,1.26,819,796.0,1000954,12.0,2022-10-20,Roma,Tuscolano,1100.0,4.0,14.0
529,7.81,1046,256.0,1000949,17.0,2022-10-20,Roma,Tuscolano,5050.0,26.0,166.0
530,3.02,220,662.0,1000607,11.0,2022-10-20,Roma,Tuscolano,4500.0,17.0,596.0
531,1.77,940,1698.0,1000646,12.0,2022-10-20,Roma,Prenestino-Labicano,4900.0,18.0,5.0
532,1.51,220,662.0,1000607,12.0,2022-10-20,Roma,Tuscolano,1900.0,8.0,8.0
533,0.64,1290,4665.0,1001336,9.0,2022-10-20,Roma,Lido di Ostia Ponente,2600.0,7.0,403.0
534,0.51,658,13675.0,1001355,10.0,2022-10-20,Roma,Lido di Ostia Ponente,4571.0,7.0,82.0
535,0.56,1308,1794.0,1001369,11.0,2022-10-20,Roma,Lido di Ostia Levante,2100.0,6.0,46.0
536,4.95,1218,3233.0,1001226,17.0,2022-10-20,Roma,Mezzocammino,4643.0,10.0,278.0
537,3.19,1206,2507.0,1001220,5.0,2022-10-20,Roma,Giuliano-Dalmata,6575.0,18.0,578.0
538,1.2,1206,2507.0,1001220,13.0,2022-10-20,Roma,Giuliano-Dalmata,2666.0,5.0,239.0
539,4.02,1218,3233.0,1001226,13.0,2022-10-20,Roma,Mezzocammino,7315.0,10.0,306.0
540,3.71,1218,3233.0,1001226,16.0,2022-10-20,Roma,Mezzocammino,6841.0,17.0,617.0
541,1.32,1326,3793.0,1001259,18.0,2022-10-20,Roma,Vallerano,9960.0,9.0,34.0
542,1.55,1218,3233.0,1001226,18.0,2022-10-20,Roma,Mezzocammino,9700.0,11.0,177.0
