,zmu,index_zmu,idtrajectory,zmu_destination
11280,1001111,1151.0,49114433,1001020
11281,1001906,362.0,49192875,1001712
11282,1058029,56.0,67690194,1058116
11283,1002022,1054.0,58486725,1002074
11284,1001236,0.0,114116997,1058079
11285,1001736,1049.0,47897232,1000139
11286,1002027,443.0,114126240,1001234
11287,1000457,101.0,114109517,1058063
11288,1000118,705.0,93250642,1001616
11289,1001123,1157.0,47839574,1001130
11290,1001124,13.0,58441591,1001123
11291,1001031,624.0,67774287,1001115
11292,1001334,1292.0,93203815,1001271
11293,1001262,1192.0,114107667,1001215
11294,1000831,1000.0,93254421,1000807
11295,1001413,487.0,114089756,1001928
11296,1058104,76.0,114115930,1058047
11297,1058043,59.0,114083556,1058003
11298,1058003,47.0,114068147,1058133
11299,1001319,11.0,93194547,1001334
11300,1001335,1286.0,93227710,1001314
11301,1001614,1109.0,93205883,1000707
11302,1000829,1006.0,93253721,1000727
11303,1000727,965.0,93252319,1000829
11304,1001217,1198.0,93199700,1001266
11305,1000330,778.0,114057993,1000239
11306,1001704,1280.0,114059639,1001535
11307,1002035,456.0,77765852,1000263
11308,1058115,600.0,93203125,1058111
11309,1001953,420.0,93230481,1001831
11310,1001372,1323.0,93241898,1001351
11311,1001371,1296.0,93225153,1001372
11312,1001934,396.0,114060308,1002003
11313,1001404,1124.0,114085643,1001620
11314,1001964,21.0,114071500,1002023
11315,1001236,0.0,94164131,1001731
11316,1001403,1122.0,114097143,1001405
11317,1001405,1117.0,114119702,1001404
11318,1058054,545.0,58384370,1058013
11319,1000823,1004.0,114139967,1058034
11320,1000266,771.0,114149986,1002069
11321,1000812,993.0,48888036,1000465
11322,1001270,1248.0,114119640,1001118
11323,1000825,1001.0,93248397,1000869
11324,1058104,76.0,94153975,1000207
11325,1000475,252.0,114106149,1000812
11326,1000508,875.0,114065236,1000318
11327,1001261,140.0,58379707,1001254
11328,1000315,786.0,93220409,1000556
11329,1000556,849.0,94095098,1000926
11330,1000605,930.0,94157775,1000907
11331,1001332,1288.0,113999928,1058031
11332,1001215,1193.0,93236751,1001228
11333,1001206,1186.0,114090270,1001122
11334,1000707,948.0,114119292,1058119
11335,1058079,181.0,93243344,1000844
11336,1001957,195.0,93249028,1001952
11337,1058040,58.0,59396130,1058119
11338,1000714,955.0,47912905,1000803
11339,1058065,553.0,114079539,1058040
11340,1000720,943.0,114036856,1000625
11341,1001616,233.0,94150627,1001702
11342,1002015,94.0,50492750,1002058
11343,1002058,477.0,67437530,1002036
11344,1001211,1188.0,94119944,1001214
11345,1000726,964.0,114109521,1000733
11346,1001413,487.0,114120410,1001510
11347,1001143,1177.0,93249729,1001144
11348,1001001,629.0,93235911,1001222
11349,1001230,159.0,113987251,1001263
11350,1001523,1266.0,114102244,1001633
11351,1000209,622.0,114100682,1000833
11352,1000512,881.0,114094001,1000529
11353,1000617,643.0,93252337,1002056
11354,1000225,253.0,58532683,1058029
11355,1001363,640.0,93243002,1001380
11356,1058029,56.0,114132534,1001418
11357,1001418,18.0,114063455,1001413
11358,1000232,544.0,93240731,1000322
11359,1000322,125.0,94117674,1000493
11360,1001356,1310.0,94127856,1001414
11361,1001917,29.0,93187223,1000232
11362,1058103,72.0,94153227,1058056
11363,1001926,383.0,114128174,1001901
11364,1001212,1190.0,114072395,1001611
11365,1000703,942.0,94112725,1000167
11366,1000258,676.0,114102199,1000256
11367,1000256,769.0,114081714,1000173
11368,1000173,27.0,114037139,1000127
11369,1001314,1270.0,47855051,1001357
11370,1058003,47.0,114190826,1058134
11371,1058074,69.0,93173826,1058104
11372,1001526,382.0,114127417,1001020
11373,1001318,1273.0,49130372,1001336
11374,1001824,323.0,114145054,1001836
11375,1058029,56.0,113981098,1001915
11376,1001958,277.0,114084081,1000507
11377,1000333,763.0,93232484,1000531
11378,1001417,1289.0,93230164,1058018
11379,1001237,1227.0,114090628,1001114
11380,1001836,338.0,93246914,1001919
11381,1000337,794.0,93244357,1001919
11382,1058055,543.0,94158784,1058103
11383,1058104,76.0,93203482,1058023
11384,1000436,795.0,67774725,1000425
11385,1000425,369.0,67771850,1000415
11386,1000852,120.0,93238769,1000818
11387,1001535,1132.0,114064486,1001627
11388,1001606,1133.0,114108546,1001816
11389,1058024,55.0,59394104,1000416
11390,1001626,1060.0,114081653,1001604
11391,1001604,225.0,114057264,1000840
11392,1001107,1150.0,93233238,1000463
11393,1001934,396.0,93227778,1001908
11394,1002036,453.0,114124402,1001238
11395,1058117,77.0,94092208,1058116
11396,1058023,54.0,94107342,1058104
11397,1001333,1285.0,94118315,1001417
11398,1058079,181.0,114080445,1001237
11399,1001808,300.0,114083507,1001916
11400,1001916,374.0,114086458,1001606
11401,1000858,182.0,93224052,1000715
11402,1000842,154.0,58420129,1000855
11403,1000727,965.0,77047446,1000812
11404,1001626,1060.0,114074674,1001858
11405,1001858,175.0,114065832,1001118
11406,1058086,569.0,93186916,1058131
11407,1001237,1227.0,114132468,1001235
11408,1058029,56.0,114114188,1058054
11409,1001266,1244.0,93232477,1001253
11410,1058034,515.0,114085649,1000823
11411,1001053,284.0,93251752,1000804
11412,1001418,18.0,93238698,1000313
11413,1000139,711.0,114108831,1000927
11414,1001270,1248.0,114150000,1001341
11415,1000934,1020.0,93052230,1000719
11416,1000927,636.0,114084112,1001613
11417,1001348,1210.0,114137597,1001308
11418,1001398,314.0,77342679,1001334
11419,1000459,829.0,93247641,1000251
11420,1000707,948.0,94106339,1058024
11421,1002031,446.0,59457663,1002007
11422,1001362,1317.0,114168483,1001326
11423,1000804,971.0,93254762,1000805
11424,1001108,1152.0,59480192,1001113
11425,1000840,1014.0,114073087,1058083
11426,1001334,1292.0,114074183,1001375
11427,1001375,627.0,114121278,1001329
11428,1001535,1132.0,114114200,1001318
11429,1000703,942.0,93173845,1001036
11430,1000142,715.0,114066935,1000145
11431,1000126,712.0,114090230,1058029
11432,1000241,646.0,93248863,1000210
11433,1058022,663.0,93189505,1058003
11434,1058116,602.0,94094713,1001143
11435,1000529,897.0,114060718,1058018
11436,1001251,147.0,114067141,1001260
11437,1000606,647.0,114151428,1001049
11438,1001049,281.0,114139928,1001618
11439,1001114,1156.0,93252066,1001107
11440,1001251,147.0,114100403,1001247
11441,1001620,12.0,114087889,1001619
11442,1001908,359.0,94165060,1001844
11443,1001327,1278.0,93251720,1001306
11444,1000533,902.0,93187246,1000935
11445,1001386,129.0,114071822,1001377
11446,1001377,1100.0,114066988,1001397
11447,1001605,1209.0,114071895,1001619
11448,1001109,1153.0,114071892,1001135
11449,1058081,50.0,114122590,1058018
11450,1001104,1139.0,114092447,1001109
11451,1001135,1087.0,114112374,1001132
11452,1000917,248.0,114124863,1001028
11453,1000624,134.0,94133699,1000824
11454,1058010,994.0,114105778,1058002
11455,1001537,169.0,114061161,1001620
11456,1001333,1285.0,114099819,1001332
11457,1001333,1285.0,114037133,1001354
11458,1001601,1140.0,93231943,1001623
11459,1058114,32.0,94106987,1000808
11460,1001335,1286.0,113956406,1001355
11461,1000310,777.0,114116940,1000333
11462,1000326,100.0,114131345,1000460
11463,1000460,833.0,114105806,1000414
11464,1000172,512.0,114075347,1000140
11465,1058003,47.0,114106573,1001237
11466,1002016,1.0,114118458,1002060
11467,1000517,890.0,114129047,1000732
11468,1058003,47.0,67966775,1058009
11469,1058024,55.0,49244781,1000926
11470,1058039,526.0,93242230,1058131
11471,1001934,396.0,114113395,1001933
11472,1001933,392.0,114065719,1001843
11473,1001843,347.0,114101889,1001930
11474,1002028,444.0,114060252,1000257
11475,1000257,758.0,114099961,1000440
11476,1058034,515.0,94152831,1058041
11477,1000504,874.0,114057862,1000130
11478,1000130,668.0,114090329,1000187
11479,1001115,1062.0,93042286,1001117
11480,1001117,1162.0,93252786,1001115
11481,1058047,22.0,93240687,1000128
11482,1000483,854.0,93227035,1000494
11483,1000494,1119.0,93237446,1000483
11484,1000853,961.0,93252783,1000543
11485,1058011,51.0,94092164,1058034
11486,1058009,45.0,93186577,1058003
11487,1058018,42.0,114058045,1001609
11488,1000704,945.0,93238851,1000703
11489,1000842,154.0,93178212,1000818
11490,1001351,1304.0,114067417,1058079
11491,1000842,154.0,93206247,1000818
11492,1001608,1135.0,94095357,1001607
11493,1001810,306.0,114058049,1001385
11494,1000612,907.0,77643351,1000715
11495,1001418,18.0,114116516,1000115
11496,1001912,364.0,113993193,1002070
11497,1000234,395.0,93182855,1000268
11498,1058001,488.0,93252026,1058103
11499,1001524,1129.0,114146545,1001618
11500,1001733,227.0,94097489,1000222
11501,1000222,756.0,94110427,1002073
11502,1000129,713.0,68396501,1058133
11503,1001855,26.0,114075394,1001701
11504,1000104,394.0,113993508,1000103
11505,1000489,862.0,93201815,1000461
11506,1000190,587.0,114118243,1000533
11507,1001950,199.0,77749358,1001818
11508,1001362,1317.0,114120431,1058116
11509,1058116,602.0,114065435,1058029
11510,1000326,100.0,93253063,1000532
11511,1001203,1167.0,114091880,1001201
11512,1000529,897.0,94085189,1058047
11513,1058039,526.0,93214115,1000806
11514,1000806,982.0,93189197,1058060
11515,1000531,900.0,94130640,1000501
11516,1000145,717.0,114054928,1000189
11517,1000303,780.0,114078598,1000278
11518,1000318,788.0,114122600,1000400
11519,1058114,32.0,93192478,1058074
11520,1058074,69.0,94158799,1058026
11521,1000438,525.0,67743574,1000224
11522,1058018,42.0,114069323,1001411
11523,1000704,945.0,93175017,1000617
11524,1000617,643.0,93252022,1000704
11525,1000443,835.0,114106507,1000406
11526,1000950,118.0,93173450,1000933
11527,1058047,22.0,93244256,1058104
11528,1058104,76.0,94151165,1058047
11529,1000414,812.0,93224737,1000473
11530,1000473,532.0,93238150,1000443
11531,1001121,1161.0,93200299,1000239
11532,1000624,134.0,114063013,1000705
11533,1001212,1190.0,93186201,1001243
11534,1001243,1232.0,94090753,1001211
11535,1000225,253.0,93233510,1000241
11536,1058047,22.0,94090694,1058104
11537,1002060,481.0,114077771,1000413
11538,1000821,1002.0,114109987,1000850
11539,1000819,999.0,114109230,1000850
11540,1000413,811.0,114130676,1000442
11541,1001827,331.0,93237059,1001829
11542,1001829,1217.0,94160585,1001328
11543,1058117,77.0,114120025,1058079
11544,1001418,18.0,114113876,1000199
11545,1001402,1074.0,114096318,1001619
11546,1000811,68.0,114113412,1000715
11547,1001814,161.0,93249226,1001736
11548,1001116,1160.0,113993723,1001118
11549,1001118,1158.0,114062293,1001122
11550,1001326,1277.0,114115018,1058079
11551,1058128,588.0,114116195,1000847
11552,1000815,996.0,114031059,1058047
11553,1000450,823.0,93232597,1000803
11554,1000847,1022.0,93222030,1058026
11555,1058064,551.0,93253096,1058039
11556,1000462,845.0,93195105,1000247
11557,1000513,882.0,114149628,1001637
11558,1058034,515.0,114055237,1058119
11559,1000512,881.0,93246959,1000543
11560,1058075,65.0,48933191,1058063
11561,1000507,501.0,49068311,1000564
11562,1058063,520.0,59480955,1058075
11563,1058074,69.0,93237378,1058114
11564,1000432,259.0,93254410,1000852
11565,1000217,677.0,93218639,1000305
11566,1000317,792.0,94151550,1001719
11567,1058097,73.0,114143418,1001726
11568,1001048,620.0,93247715,1001020
11569,1058024,55.0,93218049,1000525
11570,1000928,1040.0,93242525,1000905
11571,1000510,877.0,93199954,1000511
11572,1058047,22.0,114103369,1001034
11573,1001114,1156.0,93197323,1001107
11574,1000529,897.0,114061493,1000530
11575,1058116,602.0,93222677,1058029
11576,1058057,62.0,114090984,1058003
11577,1000645,618.0,67736764,1000638
11578,1001414,749.0,93217710,1001417
11579,1002011,417.0,114082188,1000263
11580,1001004,196.0,114149938,1000815
11581,1058054,545.0,114133703,1058013
11582,1000146,714.0,114103402,1001143
11583,1000642,633.0,58438131,1000603
11584,1001635,678.0,114072454,1001638
11585,1000493,853.0,93247951,1000203
11586,1000905,1031.0,94092482,1000856
11587,1000486,1121.0,114107280,1000311
11588,1000833,1008.0,114138699,1002033
11589,1001413,487.0,114076894,1001607
11590,1001607,1134.0,114078154,1001627
11591,1000703,942.0,93243981,1001028
11592,1058130,79.0,114074632,1000119
11593,1058009,45.0,93226704,1058079
11594,1058067,409.0,114068458,1058061
11595,1000181,204.0,114075573,1000174
11596,1058046,529.0,93222768,1058130
11597,1058061,548.0,114075860,1058067
11598,1001935,399.0,94157154,1001954
11599,1000103,692.0,93228718,1000313
11600,1001045,1142.0,93209306,1001039
11601,1001051,1146.0,114124798,1058134
11602,1058015,53.0,94090380,1000556
11603,1000815,996.0,114076967,1058015
11604,1001338,1183.0,50689810,1001341
11605,1058062,500.0,114096450,1058011
11606,1001209,1185.0,93209683,1001121
11607,1000527,894.0,114120951,1058047
11608,1001381,1106.0,93253846,1001364
11609,1000602,613.0,93185795,1000641
11610,1058034,515.0,58570452,1058102
11611,1000641,179.0,94102152,1000304
11612,1001616,233.0,93180398,1001623
11613,1001133,623.0,93248707,1001106
11614,1001535,1132.0,114030556,1001112
11615,1001104,1139.0,114121572,1001111
11616,1001111,1151.0,114095676,1001110
11617,1001110,1053.0,114137636,1001266
11618,1001226,1218.0,93201004,1001215
11619,1058111,82.0,114127496,1058115
11620,1001112,1154.0,114059633,1000146
11621,1058011,51.0,114150082,1058034
11622,1000828,985.0,93237695,1058018
11623,1058115,600.0,114086394,1058111
11624,1058134,616.0,93062551,1058123
11625,1001142,1181.0,114066938,1000162
11626,1000905,1031.0,93252063,1001002
11627,1000709,278.0,93248573,1000940
11628,1000940,959.0,93246933,1000604
11629,1001413,487.0,113987021,1001806
11630,1000733,969.0,93234655,1000610
11631,1000531,900.0,93215126,1000602
11632,1001715,1075.0,93234606,1001930
11633,1001237,1227.0,114139129,1001393
11634,1001215,1193.0,94131298,1001348
11635,1001834,327.0,94115107,1001830
11636,1058029,56.0,93237090,1058116
11637,1001231,1224.0,114103488,1001216
11638,1001611,43.0,114030791,1001618
11639,1001618,197.0,114116407,1000833
11640,1001605,1209.0,93212471,1001413
11641,1001240,1203.0,114149661,1002027
11642,1000850,1021.0,94141808,1000826
11643,1001404,1124.0,94160872,1001402
11644,1000855,1028.0,49073131,1000818
11645,1002043,40.0,114057200,1058079
11646,1058018,42.0,114068767,1058040
11647,1002025,131.0,94087804,1058005
11648,1001723,245.0,114128635,1001929
11649,1001723,245.0,114110105,1000456
11650,1000721,954.0,93251946,1000828
11651,1058065,553.0,114079656,1058040
11652,1001916,374.0,93245667,1001824
11653,1001824,323.0,93233893,1001837
11654,1001966,655.0,94088869,1001857
11655,1001519,612.0,93198739,1001632
11656,1001632,1329.0,94089789,1001618
11657,1000550,861.0,93243314,1000512
11658,1001410,321.0,114063414,1001418
11659,1001217,1198.0,93218987,1001114
11660,1001801,265.0,93225454,1000914
11661,1000914,686.0,94091026,1000246
11662,1001810,306.0,114074069,1058011
11663,1058024,55.0,114116985,1058065
11664,1058003,47.0,114058036,1058043
11665,1001821,160.0,114147284,1001524
11666,1001524,1129.0,114069274,1000864
11667,1001237,1227.0,114098250,1058079
11668,1001336,1290.0,93220044,1001338
11669,1058050,124.0,114078662,1058111
11670,1000621,933.0,114139168,1000945
11671,1001316,1271.0,113993496,1001332
11672,1001305,1258.0,113999620,1001225
11673,1001524,1129.0,114091135,1001518
11674,1058042,530.0,2899069,1058012
11675,1000928,1040.0,93208662,1000918
11676,1001224,1214.0,94151557,1001240
11677,1058119,10.0,93067843,1058114
11678,1001622,586.0,93206900,1001807
11679,1001216,1195.0,93211919,1000811
11680,1001355,658.0,93196846,1001340
11681,1000919,1039.0,93239818,1000860
11682,1001034,1088.0,114083661,1000846
11683,1001205,1184.0,114151960,1001202
11684,1000846,285.0,114065427,1000829
11685,1000512,881.0,93191478,1000555
11686,1001119,1164.0,93237710,1001714
11687,1000815,996.0,114127450,1000530
11688,1058029,56.0,114138007,1058116
11689,1001418,18.0,114120897,1000181
11690,1000203,738.0,48912464,1000248
11691,1000634,937.0,114114241,1000554
11692,1000248,335.0,58415626,1000210
11693,1058079,181.0,94155604,1058117
11694,1058079,181.0,114151104,1001385
11695,1001385,1112.0,114069659,1001355
11696,1000491,865.0,114089452,1000529
11697,1000826,116.0,58498328,1000234
11698,1058104,76.0,93201864,1058047
11699,1058104,76.0,58486697,1058047
11700,1000635,957.0,93235875,1000727
11701,1000727,965.0,93248387,1000564
11702,1000564,841.0,94107158,1000554
11703,1001846,345.0,93206253,1001825
11704,1001229,1223.0,94116713,1001020
11705,1001391,1116.0,114103302,1001377
11706,1001377,1100.0,114058420,1001397
11707,1001231,1224.0,94110055,1001413
11708,1002010,86.0,93205230,1002022
11709,1001248,1233.0,94092504,1001216
11710,1000905,1031.0,114030522,1001045
11711,1001129,1287.0,113987508,1001222
11712,1058057,62.0,67891156,1058104
11713,1000858,182.0,114071924,1000867
11714,1001216,1195.0,58456313,1001248
11715,1001248,1233.0,77039867,1001217
11716,1058104,76.0,93238817,1000548
11717,1058003,47.0,114030995,1058079
11718,1000526,893.0,93173776,1000559
11719,1000178,390.0,114086330,1001141
11720,1001605,1209.0,93235313,1000101
11721,1000156,490.0,94108362,1001625
11722,1001141,4.0,114131420,1001118
11723,1000811,68.0,114049473,1000134
11724,1000134,710.0,114131052,1000170
11725,1000812,993.0,58513884,1000861
11726,1000303,780.0,114088986,1000145
11727,1000330,778.0,114119397,1000733
11728,1058122,93.0,94085868,1058059
11729,1058059,491.0,94160577,1058122
11730,1001418,18.0,114100591,1001355
11731,1001413,487.0,114119297,1001932
11732,1001912,364.0,113961978,1001905
11733,1000185,737.0,93231307,1002026
11734,1001533,695.0,93243664,1001413
11735,1002051,460.0,114074927,1000808
11736,1000808,988.0,114115448,1002004
11737,1000850,1021.0,114070653,1000819
11738,1001801,265.0,67784814,1001701
11739,1000622,847.0,114049696,1000705
11740,1000705,601.0,114103816,1000609
11741,1000609,932.0,114101108,1000613
11742,1058047,22.0,114073203,1000531
11743,1000867,946.0,114071947,1000863
11744,1000863,1032.0,114098231,1058060
11745,1002033,451.0,77387992,1002063
11746,1001613,1204.0,114110852,1001528
11747,1000333,763.0,93201555,1000541
11748,1001413,487.0,114073446,1001932
11749,1001932,389.0,114064998,1001919
11750,1058104,76.0,93219680,1002008
11751,1058131,609.0,94134286,1058130
11752,1000811,68.0,113962562,1000229
11753,1000917,248.0,94091913,1000535
11754,1058059,491.0,94089185,1000205
11755,1001413,487.0,50497719,1001518
11756,1058074,69.0,93214141,1058025
11757,1058025,511.0,93232267,1058074
11758,1001045,1142.0,94116082,1058127
11759,1000119,707.0,76290155,1001107
11760,1058018,42.0,93196577,1001845
11761,1001845,349.0,94091357,1001833
11762,1001211,1188.0,114121217,1001034
11763,1000526,893.0,93209665,1000524
11764,1000805,980.0,114071502,1000529
11765,1000429,821.0,114120944,1058047
11766,1001119,1164.0,93190463,1001114
11767,1001114,1156.0,94108758,1001202
11768,1001114,1156.0,94094000,1000926
11769,1058124,608.0,93190510,1058125
11770,1058125,604.0,93241967,1058124
11771,1058039,526.0,93234678,1058119
11772,1001813,318.0,93226749,1001938
11773,1001005,1055.0,67805870,1001617
11774,1001907,363.0,93203079,1001901
11775,1058086,569.0,114139228,1058128
11776,1000706,1320.0,93217368,1000704
11777,1001810,306.0,93249625,1001950
11778,1001371,1296.0,93231551,1001394
11779,1001394,479.0,94087839,1001343
11780,1058116,602.0,114135285,1058029
11781,1001918,376.0,114078935,1002044
11782,1001901,358.0,94137802,1001208
11783,1001116,1160.0,93190122,1001107
11784,1058029,56.0,114085902,1058116
11785,1058115,600.0,49151732,1058111
11786,1000305,782.0,114141071,1000279
11787,1000279,775.0,114095677,1000212
11788,1000249,621.0,93216396,1000259
11789,1001933,392.0,94093408,1001950
11790,1001950,199.0,94100699,1001805
11791,1001144,1179.0,114055899,1001626
11792,1000826,116.0,114095300,1058104
11793,1000275,1078.0,94125821,1000237
11794,1001139,1178.0,67451120,1058047
11795,1001403,1122.0,114144980,1001405
11796,1001120,288.0,114127855,1001202
11797,1001020,1069.0,114062602,1058011
11798,1000166,202.0,93173836,1000117
11799,1001607,1134.0,94154955,1001802
11800,1001540,263.0,93218650,1001253
11801,1001253,1238.0,93203162,1001540
11802,1000510,877.0,114232758,1058047
11803,1000715,226.0,114137536,1000444
11804,1058018,42.0,114061568,1001237
11805,1000712,944.0,114059850,1000510
11806,1001907,363.0,93214751,1000211
11807,1000529,897.0,114092619,1000568
11808,1000313,791.0,114102218,1000610
11809,1000277,418.0,114065653,1000274
11810,1000529,897.0,114082721,1000935
11811,1000917,248.0,114117033,1000121
11812,1001374,448.0,93246298,1001363
11813,1001042,411.0,93042315,1001053
11814,1000869,1036.0,114133314,1001360
11815,1001119,1164.0,94095697,1001243
11816,1000441,822.0,93186229,1000436
11817,1001053,284.0,94111775,1000830
11818,1000823,1004.0,114058668,1000869
11819,1058125,604.0,114037107,1001128
11820,1000427,818.0,114049723,1002049
11821,1000529,897.0,114070286,1002043
11822,1000629,1175.0,114106487,1000904
11823,1000127,538.0,114126303,1000104
11824,1001379,1097.0,93220741,1001217
11825,1000302,779.0,114064623,1001510
11826,1001363,640.0,93206618,1001398
11827,1001020,1069.0,114120867,1001036
11828,1000936,1029.0,77689562,1000924
11829,1001521,317.0,94091601,1058047
11830,1000927,636.0,67770215,1000936
11831,1000903,450.0,93253696,1000943
11832,1000943,1025.0,93220721,1000909
11833,1001964,21.0,114062336,1058005
11834,1001732,1302.0,94158062,1001418
11835,1058047,22.0,93246044,1058096
11836,1001510,1126.0,114068066,1001030
11837,1000103,692.0,114060410,1001403
11838,1000820,977.0,93238743,1000257
11839,1001231,1224.0,93242976,1058009
11840,1000469,851.0,93186161,1000412
11841,1058065,553.0,114150105,1058092
11842,1058122,93.0,114063053,1058098
11843,1001611,43.0,114069529,1001208
11844,1000142,715.0,114141087,1000245
11845,1000245,764.0,114036772,1000135
11846,1000135,679.0,114058801,1001707
11847,1000926,991.0,114069613,1000847
11848,1001025,1080.0,114120539,1001127
11849,1000847,1022.0,114087812,1000273
11850,1000266,771.0,93203110,1000510
11851,1058114,32.0,94132314,1058060
11852,1000710,951.0,93217342,1001021
11853,1001204,1182.0,114121331,1001111
11854,1001610,1327.0,93239193,1001626
11855,1000433,806.0,93241337,1000434
11856,1002003,416.0,93238040,1001957
11857,1058079,181.0,114113496,1001413
11858,1001702,1208.0,114061205,1000932
11859,1001004,196.0,93175742,1058125
11860,1058047,22.0,93206227,1000549
11861,1001611,43.0,114094147,1001619
11862,1000520,885.0,113981167,1000508
11863,1000456,3.0,114078107,1000109
11864,1001219,1202.0,114097174,1001223
11865,1001223,1212.0,114127935,1001219
11866,1000603,221.0,93175314,1000610
11867,1000610,928.0,94090998,1000613
11868,1000442,834.0,93242531,1000301
11869,1001827,331.0,114137422,1001619
11870,1001623,509.0,94136238,1001626
11871,1000328,249.0,114094483,1000545
11872,1058047,22.0,93242288,1000561
11873,1001348,1210.0,93215721,1001347
11874,1001380,1105.0,94107345,1001348
11875,1058123,606.0,114151851,1001411
11876,1001230,159.0,114079493,1001237
11877,1000226,751.0,93172900,1001724
11878,1001724,1050.0,93251429,1001826
11879,1058003,47.0,93193994,1001237
11880,1001413,487.0,114069163,1001603
11881,1001603,1325.0,114145412,1001605
11882,1001404,1124.0,114072741,1000513
11883,1001052,229.0,93242939,1001005
11884,1000734,279.0,93219343,1000801
11885,1001127,83.0,93083881,1001032
11886,1001032,1085.0,94265803,1001127
11887,1001053,284.0,114103359,1001048
11888,1058074,69.0,93242949,1058114
11889,1001048,620.0,114078623,1001024
11890,1000726,964.0,93219693,1000733
11891,1000733,969.0,94159400,1000816
11892,1000534,903.0,114063799,1000546
11893,1001611,43.0,114049369,1058038
11894,1001115,1062.0,93238103,1001130
11895,1000722,163.0,94094020,1000509
11896,1058038,519.0,114095666,1002041
11897,1002031,446.0,114128718,1002063
11898,1002063,470.0,114084904,1002031
11899,1058029,56.0,114068928,1000529
11900,1058132,596.0,114100870,1058131
11901,1058102,75.0,93227013,1058034
11902,1001607,1134.0,114036793,1001403
11903,1000902,274.0,114127854,1000815
11904,1000142,715.0,93216727,1000413
11905,1001524,1129.0,114143375,1001732
11906,1001034,1088.0,114140673,1001235
11907,1058122,93.0,93253357,1000533
11908,1001413,487.0,114073475,1001504
11909,1000144,680.0,114147004,1000190
11910,1058047,22.0,114057192,1058122
11911,1001418,18.0,113993252,1000112
11912,1000715,226.0,114072746,1000503
11913,1000710,951.0,93248906,1000706
11914,1000932,534.0,93217396,1000949
11915,1000254,768.0,93254465,1000263
11916,1001413,487.0,114138361,1000902
11917,1058075,65.0,94114444,1058047
11918,1000202,645.0,93236719,1000222
11919,1001043,1131.0,114121229,1000126
11920,1000330,778.0,114084888,1000113
11921,1001611,43.0,114235971,1001810
11922,1000811,68.0,114146725,1000504
11923,1000534,903.0,114100228,1000503
11924,1000503,872.0,114091807,1000261
11925,1000526,893.0,114100640,1000820
11926,1000820,977.0,114098106,1001241
11927,1001413,487.0,114075819,1001918
11928,1000533,902.0,114080884,1000534
11929,1058128,588.0,93243584,1058131
11930,1001035,1090.0,114093642,1058079
11931,1001031,624.0,93078590,1001014
11932,1001014,1065.0,94095986,1001031
11933,1000509,876.0,114100582,1000533
11934,1000534,903.0,114074319,1001413
11935,1001341,1294.0,114127478,1001340
11936,1002024,35.0,94164153,1002051
11937,1058034,515.0,114059603,1058119
11938,1002057,467.0,93218965,1002005
11939,1002030,445.0,94094028,1001205
11940,1002010,86.0,114085937,1000811
11941,1001317,1272.0,114108840,1001415
11942,1001338,1183.0,94093714,1001318
11943,1001266,1244.0,93200996,1001208
11944,1000608,931.0,94090708,1000723
11945,1001385,1112.0,93175043,1000142
11946,1000427,818.0,93231610,1000491
11947,1000240,675.0,114062628,1000305
11948,1001355,658.0,114073351,1001336
11949,1001336,1290.0,114146053,1001314
11950,1000523,889.0,94110681,1000556
11951,1058079,181.0,114149298,1058003
11952,1000853,961.0,94088169,1000715
11953,1058088,571.0,114055843,1058111
11954,1000819,999.0,93193376,1000814
11955,1058060,63.0,94088559,1058039
11956,1001615,214.0,114065369,1001413
11957,1000951,1024.0,94095120,1000601
11958,1000734,279.0,93245041,1000723
11959,1000723,960.0,94091951,1000906
11960,1000106,698.0,114102908,1000118
11961,1058131,609.0,114125967,1058134
11962,1058119,10.0,93195419,1058003
11963,1000847,1022.0,114056727,1001609
11964,1002012,430.0,114088993,1002024
11965,1001358,1311.0,114064039,1001308
11966,1058104,76.0,93174124,1058047
11967,1002033,451.0,113956437,1002032
11968,1000707,948.0,114138425,1000816
11969,1058110,74.0,93219687,1058026
11970,1002032,449.0,114057124,1002033
11971,1001407,186.0,93205182,1001618
11972,1001529,203.0,93251230,1001508
11973,1000855,1028.0,93246943,1058060
11974,1058034,515.0,94155613,1000715
11975,1001917,29.0,94105345,1001822
11976,1001822,326.0,94105352,1001845
11977,1000842,154.0,113956431,1000822
11978,1000822,978.0,114110406,1001016
11979,1001116,1160.0,94154629,1000313
11980,1058117,77.0,114042787,1058079
11981,1058079,181.0,114057302,1058009
11982,1001266,1244.0,93218700,1001202
11983,1001613,1204.0,93245118,1001636
11984,1001202,1058.0,94144966,1000175
11985,1001628,205.0,93198702,1001610
11986,1001413,487.0,114089708,1001818
11987,1000625,16.0,114146744,1000715
11988,1000113,701.0,114106490,1000256
11989,1058074,69.0,114066867,1058034
11990,1000259,85.0,114144884,1000210
11991,1000210,739.0,114059604,1000259
11992,1058034,515.0,114097269,1001238
11993,1001613,1204.0,93175320,1002070
11994,1002070,475.0,94161530,1000255
11995,1001413,487.0,114063684,1001510
11996,1001510,1126.0,114058300,1001508
11997,1001635,678.0,114085844,1001548
11998,1001548,817.0,114086102,1001612
11999,1001343,1295.0,114091355,1001325
12000,1001413,487.0,114110870,1001829
12001,1001829,1217.0,114140738,1001833
12002,1001631,25.0,114124460,1001618
12003,1001335,1286.0,93242961,1001334
12004,1058116,602.0,114072348,1058029
