,zmu,index_zmu,idtrajectory,zmu_destination
4651,1001380,1105,58315530,1001371
4652,1001507,213,59196613,1001528
4653,1000117,704,58816122,1001507
4654,1001508,1125,58383469,1000117
4655,1001397,171,58840886,1001329
4656,1000222,756,58335777,1000224
4657,1000273,312,58335905,1000222
4658,1058038,519,58361645,1058083
4659,1000936,1029,58822431,1000721
4660,1000705,601,58376832,1000936
4661,1058034,515,58766011,1058110
4662,1000629,1175,58368938,1000704
4663,1058104,76,58768518,1058023
4664,1058023,54,58394190,1058104
4665,1001807,302,58798735,1001835
4666,1001407,186,59226593,1001404
4667,1001835,337,58842378,1001407
4668,1001026,1068,58365709,1001002
4669,1001408,189,58848802,1058029
4670,1058079,181,58775942,1058057
4671,1001016,1072,58787527,1058050
4672,1001008,607,58414597,1001016
4673,1000721,954,58355729,1001008
4674,1000610,928,58317363,1000721
4675,1001932,389,58839630,1000115
4676,1001711,236,59262533,1001704
4677,1001705,380,58810709,1058038
4678,1001825,324,58755935,1001705
4679,1000265,308,58847943,1000216
4680,1000216,1228,59215888,1000125
4681,1002066,688,58816239,1002001
4682,1058057,62,58848192,1001109
4683,1001002,1051,58414818,1001408
4684,1000461,844,59199653,1000474
4685,1000474,831,58826745,1000405
4686,1058074,69,59227151,1058114
4687,1058086,569,58328682,1058119
4688,1058039,526,59226106,1001033
4689,1058064,551,58758696,1001144
4690,1001260,150,58329792,1001228
4691,1001213,292,59206477,1001228
4692,1001228,1222,58415345,1001213
4693,1001001,629,58332239,1001003
4694,1001010,1059,58831379,1001009
4695,1001039,1093,58767935,1001028
4696,1000433,806,58826157,1000459
4697,1000460,833,58401718,1000459
4698,1000459,829,58349802,1000460
4699,1000533,902,58415072,1000257
4700,1000510,877,58368360,1000533
4701,1058038,519,58361100,1002038
4702,1058064,551,58381207,1058039
4703,1058039,526,58362887,1058119
4704,1000250,767,58816155,1000266
4705,1000266,771,58809358,1000250
4706,1000309,370,58822865,1000322
4707,1000322,125,58822817,1001949
4708,1001203,1167,58329463,1001119
4709,1000847,1022,58810546,1001044
4710,1001044,1137,59240495,1001020
4711,1001042,411,59271692,1001053
4712,1001722,244,58402283,1001725
4713,1001827,331,59258549,1001804
4714,1058013,52,58814719,1001827
4715,1001814,161,58372583,1001847
4716,1001407,186,58771428,1001414
4717,1001847,1324,58408698,1001407
4718,1001414,749,58849156,1058104
4719,1000278,471,58823753,1000503
4720,1001857,354,58793123,1001954
4721,1001966,655,58793171,1001857
4722,1058039,526,58365190,1000824
4723,1000109,700,58401821,1058097
4724,1001511,294,58778652,1058029
4725,1001521,317,58749515,1001511
4726,1001139,1178,58349360,1000918
4727,1000550,861,58384454,1000460
4728,1000440,20,59208000,1000550
4729,1000490,863,58808678,1000440
4730,1000460,833,58767944,1000490
4731,1000523,889,58342359,1000539
4732,1000503,872,58386755,1000278
4733,1058116,602,58826004,1058029
4734,1058029,56,58771032,1058116
4735,1058114,32,59232059,1058074
4736,1058111,82,58841338,1058114
4737,1001259,1326,58412329,1058111
4738,1058041,528,58405588,1058034
4739,1000543,911,58352403,1001001
4740,1000225,253,58320498,1000205
4741,1000214,718,58373666,1002031
4742,1002031,446,59244546,1002063
4743,1002054,298,58392124,1002028
4744,1002070,475,59215642,1000209
4745,1002028,444,59191330,1002070
4746,1001137,1165,58824499,1001114
4747,1001114,1156,58397613,1001118
4748,1001113,1155,58805109,1001137
4749,1001118,1158,58793914,1001113
4750,1000718,1262,59270362,1000715
4751,1000715,226,59188478,1000718
4752,1000733,969,58806735,1000715
4753,1058034,515,58416543,1000733
4754,1058095,578,59258733,1058078
4755,1058021,496,59207466,1058095
4756,1001608,1135,58810510,1000714
4757,1058009,45,58387814,1001203
4758,1058050,124,58832575,1058057
4759,1058104,76,58361446,1058047
4760,1000917,248,58791410,1000924
4761,1001266,1244,58396707,1000946
4762,1001513,1257,58394258,1001518
4763,1001518,825,58844881,1001266
4764,1001904,258,58381193,1002001
4765,1002001,414,59247183,1001709
4766,1058097,73,58796209,1058032
4767,1001372,1323,59213605,1001397
4768,1001374,448,59203734,1001372
4769,1001348,1210,58833727,1001374
4770,1002057,467,59250517,1002013
4771,1000533,902,58342040,1000503
4772,1000416,684,59231404,1000533
4773,1000560,919,58808090,1000523
4774,1000539,908,58412814,1000560
4775,1000104,394,59261479,1001807
4776,1001215,1193,58846226,1001202
4777,1000820,977,58761867,1000861
4778,1000730,936,59269609,1000634
4779,1000861,1027,59247587,1000730
4780,1001227,1194,58823260,1001215
4781,1000407,804,58849196,1000253
4782,1001008,607,58410933,1001006
4783,1000955,433,59228146,1001006
4784,1001006,962,58846947,1000955
4785,1000422,167,58808290,1000402
4786,1000436,795,58362385,1000471
4787,1001028,1081,58415275,1001006
4788,1000110,694,58337972,1001028
4789,1058104,76,59255057,1058047
4790,1058047,22,59212281,1058104
4791,1000805,980,58342899,1000816
4792,1058007,495,58335767,1058072
4793,1001905,630,58345392,1001928
4794,1001928,385,58380069,1001905
4795,1058009,45,58357229,1058117
4796,1058050,124,58318647,1058009
4797,1001326,1277,58797925,1001374
4798,1000844,1009,59194270,1001005
4799,1001137,1165,58839036,1001256
4800,1001256,1240,58390782,1001137
4801,1000707,948,59220778,1000710
4802,1000706,1320,58845104,1000707
4803,1000709,278,58767717,1000706
4804,1000710,951,58382944,1000709
4805,1000550,861,58415994,1000811
4806,1058074,69,59212592,1058110
4807,1058049,533,58413485,1058074
4808,1001958,277,59271995,1001914
4809,1001915,979,59266104,1001958
4810,1001018,224,58849442,1001040
4811,1000805,980,58839657,1001018
4812,1058023,54,59201891,1058112
4813,1058104,76,58822341,1058023
4814,1000428,251,59266954,1000426
4815,1001741,183,58767800,1000428
4816,1001336,1290,58314517,1001355
4817,1001334,1292,58400213,1001339
4818,1001312,1267,58362098,1001334
4819,1001355,658,58349484,1001312
4820,1001266,1244,59256667,1001256
4821,1001204,1182,59192377,1001266
4822,1001620,12,58385687,1001204
4823,1058105,80,58347351,1001620
4824,1058110,74,58404882,1058049
4825,1001217,1198,58763458,1058034
4826,1001204,1182,58408613,1001211
4827,1000819,999,58826048,1000855
4828,1001858,175,58337409,1058015
4829,1000205,742,58807289,1000254
4830,1058093,665,58415591,1000205
4831,1001051,1146,58361070,1058064
4832,1058074,69,59252321,1058042
4833,1001638,598,58342540,1001605
4834,1001226,1218,59208302,1001261
4835,1058034,515,58804051,1001224
4836,1001360,1313,58845263,1000333
4837,1000503,872,58379764,1000416
4838,1000212,748,58380915,1002026
4839,1000215,223,58399165,1000261
4840,1000261,84,58745270,1000251
4841,1000252,98,58846225,1000251
4842,1000251,563,58827038,1000252
4843,1001719,1189,58776850,1000416
4844,1000269,774,58392492,1001719
4845,1058104,76,58845714,1058047
4846,1058043,59,58310184,1058009
4847,1058029,56,58388985,1001259
4848,1001259,1326,58840107,1001349
4849,1001044,1137,58415385,1001020
4850,1001036,1092,59241511,1001044
4851,1001020,1069,58850146,1001036
4852,1001034,1088,58414758,1001036
4853,1001036,1092,58382519,1001034
4854,1001034,1088,58360561,1001036
4855,1001802,267,58385376,1001948
4856,1000934,1020,58332586,1001817
4857,1058123,606,59261931,1001016
4858,1001045,1142,59234603,1058123
4859,1000274,381,59211079,1001743
4860,1000604,927,59212238,1000621
4861,1058036,524,58804746,1058071
4862,1058088,571,58369713,1058036
4863,1001904,258,58812161,1000276
4864,1000717,958,58377079,1000105
4865,1000864,1033,58332825,1000717
4866,1058034,515,58821976,1058080
4867,1058100,581,58370839,1058110
4868,1002003,416,59235075,1000201
4869,1001216,1195,59237782,1001226
4870,1000433,806,59192443,1000441
4871,1000441,822,58801918,1000460
4872,1001121,1161,58313977,1001120
4873,1001120,288,58324748,1001121
4874,1001121,1161,58404185,1000263
4875,1000813,177,59195878,1001008
4876,1000410,594,58413912,1002026
4877,1058110,74,58415153,1058034
4878,1058034,515,58378933,1058110
4879,1001939,1221,58848951,1000806
4880,1001732,1302,59216637,1001731
4881,1001736,1049,59192375,1001732
4882,1001925,375,58818032,1001906
4883,1058007,495,58797159,1058072
4884,1058072,30,58787110,1058007
4885,1000723,960,58754520,1000710
4886,1058104,76,58316558,1058047
4887,1001619,1328,58836795,1001537
4888,1058074,69,58403234,1058110
4889,1001410,321,59204945,1001413
4890,1000526,893,58356295,1000812
4891,1058003,47,59225481,1058117
4892,1058111,82,58831779,1058086
4893,1058063,520,59235915,1058018
4894,1058036,524,58826309,1058063
4895,1001114,1156,59208254,1001233
4896,1001233,1226,58844769,1001114
4897,1000513,882,58388903,1000723
4898,1058047,22,58849247,1058080
4899,1058104,76,58833630,1058047
4900,1058047,22,58792131,1058104
4901,1001921,379,58383907,1002037
4902,1002037,1141,59243467,1001921
4903,1000435,820,58846326,1002056
4904,1000412,810,58352782,1000435
4905,1000510,877,58846953,1000511
4906,1001920,378,58845738,1001736
4907,1001906,362,58837710,1001920
4908,1000720,943,58334293,1000504
4909,1000525,892,58848914,1000501
4910,1000504,874,58800537,1000525
4911,1000472,132,58401530,1000327
4912,1058047,22,58406731,1058122
4913,1058063,520,58385757,1000950
4914,1001501,1099,58348402,1001121
4915,1001107,1150,59250021,1001122
4916,1000511,879,59256696,1000510
4917,1058114,32,59270499,1058074
4918,1058074,69,59240539,1058114
4919,1001209,1185,58401891,1001702
4920,1001351,1304,58799793,1001329
4921,1001341,1294,58336699,1001351
4922,1058134,616,58360637,1058125
4923,1001139,1178,58402734,1001116
4924,1000510,877,58415357,1000544
4925,1000532,805,58805375,1000510
4926,1000544,912,58783658,1000532
4927,1001501,1099,58345407,1001540
4928,1001209,1185,59255736,1001216
4929,1001224,1214,58336694,1001250
4930,1001601,1140,58416808,1001606
4931,1001606,1133,58789807,1001020
4932,1000553,78,58349594,1000568
4933,1001935,399,58410590,1001827
4934,1000564,841,58414363,1000508
4935,1000914,686,58401601,1000564
4936,1058034,515,58408772,1000815
4937,1058102,75,58334848,1058034
4938,1001119,1164,58413778,1001013
4939,1001137,1165,58368391,1001123
4940,1000613,66,59219536,1000146
4941,1000924,111,58847275,1000613
4942,1000942,122,59254342,1000929
4943,1001612,401,58316784,1001615
4944,1001614,1109,59221646,1000946
4945,1001504,1319,58800945,1001614
4946,1001143,1177,58774859,1001504
4947,1000420,816,58358326,1002070
4948,1001613,1204,58405296,1001730
4949,1000842,154,58832828,1000812
4950,1001635,678,58827964,1001417
4951,1001417,1289,58329972,1001635
4952,1001501,1099,58781081,1001236
4953,1001333,1285,58316190,1001398
4954,1001329,1282,59210084,1001351
4955,1001377,1100,58812790,1001329
4956,1001306,1249,58415918,1001377
4957,1058009,45,58783083,1058117
4958,1000489,862,58774711,1000478
4959,1000478,158,58814567,1000460
4960,1000460,833,59214085,1000489
4961,1001939,1221,58772574,1000320
4962,1000324,787,58849081,1000311
4963,1001217,1198,58809340,1001209
4964,1001371,1296,58751092,1001217
4965,1001805,299,59181131,1001229
4966,1001104,1139,58409122,1001850
4967,1001133,623,58365585,1001104
4968,1001106,1145,58346201,1001133
4969,1001903,361,58381619,1002066
4970,1058080,562,58758029,1058034
4971,1001116,1160,59234426,1001114
4972,1001723,245,59212040,1001116
4973,1001366,635,58347820,1001330
4974,1001351,1304,58328389,1001366
4975,1001330,1283,58394740,1001306
4976,1000263,523,58329375,1000224
4977,1000603,221,58793740,1000491
4978,1001365,1322,58315352,1001372
4979,1001364,201,58347342,1001347
4980,1001211,1188,58794517,1001502
4981,1001347,1300,58394827,1001211
4982,1001372,1323,58328923,1001364
4983,1058104,76,58351680,1058034
4984,1001229,1223,58802559,1001215
4985,1001215,1193,58792727,1001229
4986,1000491,865,59217669,1058034
4987,1058104,76,58405219,1000491
4988,1001318,1273,59187239,1001339
4989,1001339,628,58380035,1001318
4990,1058007,495,58775752,1058072
4991,1058072,30,59231057,1058007
4992,1000237,759,58819796,1000175
4993,1001837,343,59252594,1001805
4994,1001222,1211,58390615,1001268
4995,1001203,1167,58337628,1001222
4996,1000429,821,58829011,1000273
4997,1000303,780,58417404,1001856
4998,1001949,313,58394054,1058029
4999,1001929,365,58350204,1001928
5000,1001003,1052,59233374,1000928
5001,1001024,1079,58767773,1001003
5002,1001532,672,59278583,1001536
5003,1058131,609,58326010,1058130
5004,1058130,79,59208048,1001022
5005,1058009,45,58369195,1058043
5006,1058043,59,58405108,1058009
5007,1058117,77,59228980,1058079
5008,1058072,30,58753159,1058007
5009,1058007,495,58809215,1058072
5010,1000812,993,58368320,1000818
5011,1000701,273,59181813,1000634
5012,1000705,601,58413862,1000702
5013,1000610,928,58391149,1000705
5014,1000504,874,58318293,1000610
5015,1000534,903,58376179,1001049
5016,1000509,876,58321865,1000534
5017,1000922,228,58847364,1001125
5018,1001122,1123,58767308,1000922
5019,1001212,1190,59183383,1001266
5020,1001226,1218,58812442,1001212
5021,1058116,602,58417383,1058029
5022,1000120,706,59256731,1000124
5023,1000124,572,59253666,1000935
5024,1001704,1280,59207020,1000117
5025,1000625,16,58383896,1000204
5026,1002071,485,58328742,1001807
5027,1058036,524,58812098,1058047
5028,1000529,897,58363037,1058036
5029,1001942,408,58328108,1058117
5030,1000802,970,58819669,1000801
5031,1000801,972,58832983,1001029
5032,1001516,1315,59211776,1001825
5033,1000226,751,59249205,1000269
5034,1000269,774,58771928,1000226
5035,1000235,405,58371737,1000328
5036,1001908,359,59196918,1000609
5037,1058029,56,59190676,1058116
5038,1058029,56,58327117,1058116
5039,1001316,1271,58806411,1001321
5040,1001317,1272,58761108,1001316
5041,1001334,1292,58749930,1001317
5042,1058111,82,58835306,1058110
5043,1000254,768,58827292,1001703
5044,1001703,1255,59190501,1000176
5045,1001352,1306,58841868,1001317
5046,1001211,1188,58812048,1001266
5047,1000710,951,59250190,1000705
5048,1058024,55,58802865,1058068
5049,1001628,205,59267122,1001535
5050,1001957,195,58760439,1002003
5051,1001920,378,58406575,1001957
5052,1000508,875,58391432,1000645
5053,1001226,1218,59192627,1001220
5054,1002040,8,58813353,1002050
5055,1002050,402,58848987,1000225
5056,1000225,253,59241168,1000428
5057,1002018,33,58405646,1002040
5058,1002040,8,58388382,1002018
5059,1001252,886,58387200,1058117
5060,1002022,1054,58760899,1002012
5061,1058026,508,58380230,1058089
5062,1001024,1079,58412801,1001045
5063,1000805,980,58402055,1001024
5064,1001391,1116,59220864,1001371
5065,1001371,1296,58349023,1001391
5066,1058009,45,58799407,1058043
5067,1058043,59,58799203,1058009
5068,1058112,70,59200459,1058031
5069,1058053,542,58835691,1058112
5070,1058031,517,58819535,1058053
5071,1058131,609,58830323,1058134
5072,1058134,616,58377970,1058131
5073,1001043,1131,58392858,1001124
5074,1001025,1080,58355892,1001043
5075,1058097,73,59195990,1058032
5076,1001215,1193,59198634,1000143
5077,1001227,1194,58786238,1001215
5078,1001228,1222,58764667,1001227
5079,1001229,1223,58755533,1001227
5080,1001203,1167,58829377,1000931
5081,1000902,274,58755610,1001203
5082,1002008,410,58405248,1002012
5083,1000502,867,58796427,1058104
5084,1001534,136,58761622,1001537
5085,1058070,557,58414584,1058133
5086,1058079,181,58415442,1000456
5087,1000429,821,59230915,1058047
5088,1000456,3,59190092,1000429
5089,1058129,39,58849313,1000848
5090,1058057,62,59236693,1058125
5091,1001001,629,58773593,1058097
5092,1001045,1142,58380461,1001001
5093,1058097,73,59222474,1058032
5094,1058104,76,59187953,1058023
5095,1001537,169,58848653,1001530
5096,1001532,672,59232994,1001534
5097,1001530,435,59209956,1001532
5098,1058092,573,59243497,1058055
5099,1058110,74,58414411,1058060
5100,1000523,889,58371354,1000902
5101,1000526,893,58317582,1000523
5102,1000849,117,58764272,1000812
5103,1000718,1262,58352692,1000849
5104,1000465,830,58842614,1000458
5105,1000481,507,59198351,1000465
5106,1000401,796,59180974,1000481
5107,1000302,779,58413602,1000332
5108,1058036,524,58370236,1058024
5109,1001901,358,58830277,1001929
5110,1001929,365,59210636,1001712
5111,1001371,1296,58818054,1001343
5112,1001343,1295,58841658,1001381
5113,1001215,1193,58805567,1058117
5114,1058074,69,58784958,1058025
5115,1058025,511,58394106,1058074
5116,1000214,718,58359899,1002026
5117,1058083,650,59204671,1001215
5118,1001854,353,58396041,1001605
5119,1000531,900,59268230,1000146
5120,1058047,22,58394661,1000246
5121,1001807,302,58751886,1001842
5122,1001842,344,58793379,1001612
5123,1001039,1093,59236381,1001028
5124,1000801,972,58847415,1001039
5125,1002003,416,58339903,1002012
5126,1002012,430,59204632,1002003
5127,1001243,1232,58762012,1001254
5128,1001204,1182,58381084,1001243
5129,1001253,1238,58352223,1001204
5130,1000434,155,59195826,1000466
5131,1000414,812,58348154,1000434
5132,1000412,810,58328470,1000414
5133,1001119,1164,58332757,1001225
5134,1001358,1311,59223706,1001381
5135,1000815,996,59239722,1002048
5136,1000947,1044,58846014,1000705
5137,1000187,152,58794510,1001704
5138,1000155,725,59193619,1001224
5139,1001704,1280,58835605,1000155
5140,1058058,61,58354654,1058015
5141,1001122,1123,59224680,1001138
5142,1001820,415,59209582,1001810
5143,1001948,404,58797050,1001820
5144,1001810,306,58796987,1001948
5145,1001334,1292,59274472,1001312
5146,1001312,1267,58327891,1001334
5147,1000729,968,58771498,1000812
5148,1058079,181,58373987,1001342
5149,1001342,1297,58414516,1058083
5150,1058013,52,58352180,1058005
5151,1000808,988,59201150,1000815
5152,1001629,836,58352575,1001613
5153,1001613,1204,58342731,1001629
5154,1001411,287,58843708,1001414
5155,1001414,749,58822379,1001411
5156,1000805,980,59279131,1000715
5157,1000805,980,58369222,1000815
5158,1000815,996,58335602,1000805
5159,1000815,996,59246023,1000805
5160,1000504,874,58384895,1000142
5161,1058005,46,58777470,1000402
5162,1001115,1062,58848248,1001544
5163,1058047,22,58343355,1058104
5164,1001254,1239,58364935,1000806
5165,1058093,665,58784726,1058015
5166,1001364,201,59231165,1001328
5167,1001603,1325,59268355,1001805
5168,1000199,726,59231978,1001603
5169,1001501,1099,58763558,1058034
5170,1000491,865,59200630,1000205
5171,1000205,742,58789092,1000416
5172,1058102,75,58829934,1058034
5173,1002031,446,58326915,1000116
5174,1000121,708,59249588,1000119
5175,1000919,1039,59206627,1000119
5176,1000119,707,58810707,1000919
5177,1001537,169,58790575,1001418
5178,1001329,1282,58763473,1001371
5179,1000410,594,58849237,1001417
5180,1000224,753,58791927,1000301
5181,1000224,753,58792041,1000204
5182,1001229,1223,59264179,1001215
5183,1001394,479,58762425,1001371
5184,1001371,1296,58779959,1001390
5185,1001389,1115,58830810,1001394
5186,1001390,1108,58805247,1001389
5187,1058129,39,58839518,1058133
5188,1001050,1144,58413339,1058129
5189,1001050,1144,58798724,1058129
5190,1058129,39,58770339,1001050
5191,1058129,39,58319054,1001050
5192,1001366,635,58362794,1001364
5193,1001929,365,58360959,1058080
5194,1058022,663,58789088,1058015
5195,1000922,228,58799911,1001707
5196,1001407,186,58397830,1001519
5197,1001901,358,58772577,1000327
5198,1001915,979,58370947,1001958
5199,1001210,230,58358998,1001203
5200,1058016,504,58347690,1058054
5201,1001028,1081,58397276,1058060
5202,1000858,182,58834695,1000812
5203,1058134,616,58817359,1058088
5204,1058131,609,58413510,1058134
5205,1058039,526,58376222,1058131
5206,1058022,663,58837266,1058003
5207,1000929,1041,58781045,1000930
5208,1001107,1150,59194921,1001118
5209,1001107,1150,59227234,1001108
5210,1001109,1153,58834732,1001107
5211,1001108,1152,58370093,1001109
5212,1000646,940,58814243,1000642
5213,1001938,406,58775591,1001951
5214,1000642,633,58824508,1000601
5215,1000601,859,58757710,1000646
5216,1001951,419,59209163,1001935
5217,1001812,297,58784157,1001404
5218,1001708,329,58414322,1001812
5219,1000928,1040,58349997,1000909
5220,1000909,1037,59219793,1001614
5221,1001617,1089,58331486,1001627
5222,1001418,18,58760984,1001417
5223,1001415,744,58356781,1001418
5224,1058075,65,58321303,1058047
5225,1058068,64,58411817,1058024
5226,1058005,46,58415945,1000219
5227,1000255,766,59238618,1000208
5228,1001216,1195,58803278,1001211
5229,1001211,1188,59204561,1001216
5230,1000707,948,58818316,1000805
5231,1002040,8,58801157,1058099
5232,1001118,1158,59226386,1001120
5233,1001547,639,58808191,1001118
5234,1058122,93,58750402,1000438
5235,1001336,1290,58815064,1001335
5236,1001335,1286,59230273,1001314
5237,1000946,685,58400503,1000149
5238,1000928,1040,58338289,1000946
5239,1001529,203,59218163,1000151
5240,1000149,721,58756780,1001529
5241,1001122,1123,58770152,1001218
5242,1001121,1161,58756422,1001122
5243,1058125,604,58786117,1000808
5244,1001125,1168,58840349,1001032
5245,1001032,1085,58822509,1001125
5246,1001916,374,58351567,1001937
5247,1001937,398,58387586,1001916
5248,1001917,29,58318455,1001916
5249,1000333,763,58803879,1000321
5250,1001029,1082,58745181,1000333
5251,1001205,1184,58338224,1001266
5252,1001211,1188,58778207,1001266
5253,1001266,1244,58387861,1001211
5254,1001266,1244,59179769,1001211
5255,1001211,1188,59195020,1001261
5256,1001261,140,59215633,1001255
5257,1001243,1232,59264571,1001212
5258,1058034,515,58411416,1058080
5259,1000513,882,58345860,1000516
5260,1058034,515,59242978,1058102
5261,1058102,75,58847090,1058034
5262,1001005,1055,58808759,1001027
5263,1058056,547,58786991,1058104
5264,1058104,76,58391877,1058056
5265,1058104,76,58411396,1001211
5266,1001031,624,58795812,1000167
5267,1000130,668,59243148,1002020
5268,1001139,1178,58846791,1001122
5269,1001138,1176,59278104,1001139
5270,1000943,1025,58340265,1000928
5271,1000447,837,59245901,1000528
5272,1001255,1149,59253206,1001243
5273,1001349,1237,58382886,1001397
5274,1001328,1281,58358286,1001349
5275,1001372,1323,58348226,1001328
5276,1001053,284,58367937,1000143
5277,1001034,1088,58318080,1001053
5278,1001514,1261,58797247,1001206
5279,1001945,400,58825639,1001929
5280,1001929,365,59181071,1001945
5281,1000181,204,59199517,1000111
5282,1000111,690,59234744,1000157
5283,1000183,1148,58793148,1000181
5284,1000112,671,58756717,1000183
5285,1000192,149,58749151,1000112
5286,1000180,736,58397667,1000192
5287,1000177,732,58373483,1000180
5288,1000311,257,58847552,1000325
5289,1002028,444,59181812,1000447
5290,1000208,733,58388802,1000243
5291,1001346,1299,58848803,1001325
5292,1001361,188,58812303,1001346
5293,1001325,1279,59268154,1001361
5294,1002030,445,58809179,1002068
5295,1001407,186,59230461,1058116
5296,1002068,119,58846752,1001407
5297,1000564,841,59211258,1000321
5298,1001327,1278,58776672,1001363
5299,1058114,32,58768566,1058074
5300,1058074,69,58372596,1058114
5301,1058104,76,59204951,1058034
5302,1058104,76,58835254,1058047
5303,1001627,1166,59204473,1001608
5304,1001607,1134,58826511,1001608
5305,1001535,1132,58804854,1001607
5306,1058129,39,58829994,1058130
5307,1001020,1069,59270183,1001010
5308,1058130,79,59200653,1001020
5309,1058046,529,58782300,1058129
5310,1001731,243,58390522,1000228
5311,1001952,413,58792086,1002003
5312,1002003,416,58758278,1001957
5313,1001628,205,59231910,1001940
5314,1001354,1309,58782485,1001628
5315,1001414,749,58774234,1001354
5316,1001608,1135,58378901,1001841
5317,1001841,330,59198596,1001724
5318,1058116,602,58408373,1058029
5319,1000428,251,59260142,1001407
5320,1001407,186,58412275,1000428
5321,1000419,808,59273746,1000512
5322,1000560,919,59232130,1000526
5323,1000528,895,58792184,1000211
5324,1058104,76,58840816,1058047
5325,1001606,1133,59204860,1001605
5326,1001608,1135,59255179,1001816
5327,1058104,76,58310495,1058034
5328,1058007,495,58329473,1000528
5329,1000812,993,58770685,1000336
5330,1000336,745,59250840,1000508
5331,1000508,875,59263491,1000507
5332,1001391,1116,58414990,1001111
5333,1058074,69,58809461,1058026
5334,1001113,1155,58308306,1000177
5335,1001630,1303,58843998,1001634
5336,1001634,1259,59238393,1001841
5337,1058082,67,58804843,1058024
5338,1001829,1217,59266456,1001628
5339,1001813,318,59266309,1001829
5340,1001829,1217,59216118,1001813
5341,1058024,55,58845278,1001829
5342,1000622,847,58373568,1000707
5343,1000916,975,59209414,1000178
5344,1000912,648,59190555,1000933
5345,1001134,1171,58831198,1000912
5346,1000916,975,58409871,1001134
5347,1000149,721,58391941,1000916
5348,1001542,878,58379854,1001026
5349,1000817,997,58414010,1058060
5350,1000816,208,58390227,1000817
5351,1058119,10,58836857,1058060
5352,1058060,63,58808022,1058119
5353,1058115,600,58416602,1058111
5354,1058111,82,58767517,1058115
5355,1000440,20,58381347,1000704
5356,1000416,684,59240965,1000440
5357,1000704,945,58806498,1000416
5358,1000808,988,59201355,1058110
5359,1001705,380,58775412,1001905
5360,1058102,75,58849074,1058034
5361,1058034,515,58359208,1058102
5362,1001047,652,59223878,1058130
5363,1000809,990,58789704,1000836
5364,1000864,1033,58746683,1000846
5365,1000867,946,59201586,1000824
5366,1000863,1032,59187587,1000867
5367,1000814,995,59179367,1000863
5368,1000850,1021,58831501,1000814
5369,1000816,208,58816640,1000850
5370,1000836,1013,58801199,1000816
5371,1000805,980,58779203,1000809
5372,1000846,285,58763007,1000805
5373,1001034,1088,58341080,1000807
5374,1000828,985,58383186,1000864
5375,1000807,984,58361411,1000828
5376,1058060,63,59228535,1000866
5377,1000322,125,59255873,1000313
5378,1058110,74,58404195,1000808
5379,1001031,624,58833736,1001015
5380,1001015,1066,58758926,1001126
5381,1001126,206,58765856,1001031
5382,1058117,77,58332736,1001220
5383,1001332,1288,58800214,1001311
5384,1001046,1143,58411066,1001332
5385,1000855,1028,58381468,1002002
5386,1001831,334,58347591,1001611
5387,1001349,1237,58813674,1001343
5388,1001611,43,58788115,1001349
5389,1001905,630,59264047,1001946
5390,1001904,258,59218922,1001946
5391,1002031,446,59186237,1002048
5392,1001619,1328,58331037,1002003
5393,1002053,466,58779721,1002031
5394,1001726,153,59216090,1000322
5395,1001909,366,58816197,1001726
5396,1000851,1023,59266519,1000817
5397,1001266,1244,58792729,1001261
5398,1001261,140,58758772,1001266
5399,1000316,110,58752563,1000307
5400,1001033,1086,58320054,1001034
5401,1001016,1072,58310490,1001033
5402,1000492,535,58743582,1000421
5403,1058122,93,58353089,1000492
5404,1001230,159,58310995,1001247
5405,1001247,145,58337515,1001237
5406,1000705,601,58394562,1000211
5407,1002022,1054,58812089,1002060
5408,1000713,953,59216329,1000863
5409,1000307,785,58779096,1000237
5410,1002048,464,59214329,1001904
5411,1002003,416,58756705,1002053
5412,1002048,464,59194489,1002053
5413,1001803,268,58334563,1001732
5414,1001732,1302,58807812,1001701
5415,1000132,709,59264412,1000147
5416,1001701,291,59200767,1000132
5417,1001380,1105,58352934,1001371
5418,1001316,1271,59237294,1001371
5419,1001371,1296,58385066,1001316
5420,1001824,323,58348071,1001852
5421,1001856,339,58339078,1001824
5422,1058065,553,59220483,1058047
5423,1000273,312,59266246,1000263
5424,1000553,78,58750769,1000561
5425,1058047,22,58846187,1000553
5426,1000561,128,58822162,1058047
5427,1001229,1223,58412709,1001228
5428,1002060,481,58795984,1002022
5429,1000811,68,58336848,1000726
5430,1000168,728,58365743,1000512
5431,1058110,74,59217727,1058102
5432,1058074,69,58397143,1058110
5433,1001525,328,58752132,1001507
5434,1001527,397,58393432,1001525
5435,1001413,487,59237753,1001418
5436,1000172,512,58416128,1001413
5437,1001945,400,59214997,1001719
5438,1001720,638,58414995,1001945
5439,1001919,332,59279373,1001905
5440,1001339,628,58773962,1058034
5441,1001315,1169,58408463,1001369
5442,1058134,616,58397605,1058003
5443,1001226,1218,58400312,1001229
5444,1000546,858,58744676,1000320
5445,1000320,793,59187369,1000203
5446,1001506,309,58331119,1000155
5447,1000302,779,59188195,1000306
5448,1000512,881,58378894,1000302
5449,1001606,1133,58784376,1001605
5450,1001605,1209,58784377,1001603
5451,1001625,1048,58838059,1001612
5452,1001612,401,59219352,1001630
5453,1001603,1325,58807395,1001625
5454,1000199,726,58328076,1001606
5455,1058122,93,58415182,1000812
5456,1001945,400,58369754,1001906
5457,1001906,362,58335015,1001945
