,sum,index_zmu,POP_TOT_ZMU,zmu,ora,nome_comun,quartiere,pgtu,municipio
22162,0.0,459,3.0,1002044,13,Roma,Prima Porta,5.0,15.0
22163,0.0,459,3.0,1002044,14,Roma,Prima Porta,5.0,15.0
22164,0.0,459,3.0,1002044,15,Roma,Prima Porta,5.0,15.0
22165,0.0,459,3.0,1002044,16,Roma,Prima Porta,5.0,15.0
22166,0.0,459,3.0,1002044,17,Roma,Prima Porta,5.0,15.0
22167,0.0,459,3.0,1002044,18,Roma,Prima Porta,5.0,15.0
22168,0.0,459,3.0,1002044,19,Roma,Prima Porta,5.0,15.0
22169,11.35,459,3.0,1002044,20,Roma,Prima Porta,5.0,15.0
22170,3.47,459,3.0,1002044,21,Roma,Prima Porta,5.0,15.0
22171,2.17,459,3.0,1002044,22,Roma,Prima Porta,5.0,15.0
22172,1.45,459,3.0,1002044,23,Roma,Prima Porta,5.0,15.0
22173,2.84,462,677.0,1002045,5,Roma,Labaro,5.0,15.0
22174,8.73,462,677.0,1002045,6,Roma,Labaro,5.0,15.0
22175,22.07,462,677.0,1002045,7,Roma,Labaro,5.0,15.0
22176,20.39,462,677.0,1002045,8,Roma,Labaro,5.0,15.0
22177,14.74,462,677.0,1002045,9,Roma,Labaro,5.0,15.0
22178,11.1,462,677.0,1002045,10,Roma,Labaro,5.0,15.0
22179,10.66,462,677.0,1002045,11,Roma,Labaro,5.0,15.0
22180,12.54,462,677.0,1002045,12,Roma,Labaro,5.0,15.0
22181,1.29,462,677.0,1002045,13,Roma,Labaro,5.0,15.0
22182,1.28,462,677.0,1002045,14,Roma,Labaro,5.0,15.0
22183,1.2,462,677.0,1002045,15,Roma,Labaro,5.0,15.0
22184,1.31,462,677.0,1002045,16,Roma,Labaro,5.0,15.0
22185,1.45,462,677.0,1002045,17,Roma,Labaro,5.0,15.0
22186,1.49,462,677.0,1002045,18,Roma,Labaro,5.0,15.0
22187,1.13,462,677.0,1002045,19,Roma,Labaro,5.0,15.0
22188,3.77,462,677.0,1002045,20,Roma,Labaro,5.0,15.0
22189,1.15,462,677.0,1002045,21,Roma,Labaro,5.0,15.0
22190,0.72,462,677.0,1002045,22,Roma,Labaro,5.0,15.0
22191,0.48,462,677.0,1002045,23,Roma,Labaro,5.0,15.0
22192,0.43,38,233.0,1002046,5,Roma,Cesano,5.0,15.0
22193,1.33,38,233.0,1002046,6,Roma,Cesano,5.0,15.0
22194,3.36,38,233.0,1002046,7,Roma,Cesano,5.0,15.0
22195,3.11,38,233.0,1002046,8,Roma,Cesano,5.0,15.0
22196,2.25,38,233.0,1002046,9,Roma,Cesano,5.0,15.0
22197,1.69,38,233.0,1002046,10,Roma,Cesano,5.0,15.0
22198,1.62,38,233.0,1002046,11,Roma,Cesano,5.0,15.0
22199,1.91,38,233.0,1002046,12,Roma,Cesano,5.0,15.0
22200,0.54,38,233.0,1002046,13,Roma,Cesano,5.0,15.0
22201,0.54,38,233.0,1002046,14,Roma,Cesano,5.0,15.0
22202,0.51,38,233.0,1002046,15,Roma,Cesano,5.0,15.0
22203,0.55,38,233.0,1002046,16,Roma,Cesano,5.0,15.0
22204,0.61,38,233.0,1002046,17,Roma,Cesano,5.0,15.0
22205,0.63,38,233.0,1002046,18,Roma,Cesano,5.0,15.0
22206,0.48,38,233.0,1002046,19,Roma,Cesano,5.0,15.0
22207,0.65,38,233.0,1002046,20,Roma,Cesano,5.0,15.0
22208,0.2,38,233.0,1002046,21,Roma,Cesano,5.0,15.0
22209,0.12,38,233.0,1002046,22,Roma,Cesano,5.0,15.0
22210,0.08,38,233.0,1002046,23,Roma,Cesano,5.0,15.0
22211,3.51,172,524.0,1002047,5,Roma,Cesano,5.0,15.0
22212,10.8,172,524.0,1002047,6,Roma,Cesano,5.0,15.0
22213,27.29,172,524.0,1002047,7,Roma,Cesano,5.0,15.0
22214,25.21,172,524.0,1002047,8,Roma,Cesano,5.0,15.0
22215,18.22,172,524.0,1002047,9,Roma,Cesano,5.0,15.0
22216,13.73,172,524.0,1002047,10,Roma,Cesano,5.0,15.0
22217,13.18,172,524.0,1002047,11,Roma,Cesano,5.0,15.0
22218,15.51,172,524.0,1002047,12,Roma,Cesano,5.0,15.0
22219,0.08,172,524.0,1002047,13,Roma,Cesano,5.0,15.0
22220,0.08,172,524.0,1002047,14,Roma,Cesano,5.0,15.0
22221,0.08,172,524.0,1002047,15,Roma,Cesano,5.0,15.0
22222,0.09,172,524.0,1002047,16,Roma,Cesano,5.0,15.0
22223,0.09,172,524.0,1002047,17,Roma,Cesano,5.0,15.0
22224,0.1,172,524.0,1002047,18,Roma,Cesano,5.0,15.0
22225,0.07,172,524.0,1002047,19,Roma,Cesano,5.0,15.0
22226,4.32,172,524.0,1002047,20,Roma,Cesano,5.0,15.0
22227,1.32,172,524.0,1002047,21,Roma,Cesano,5.0,15.0
22228,0.83,172,524.0,1002047,22,Roma,Cesano,5.0,15.0
22229,0.55,172,524.0,1002047,23,Roma,Cesano,5.0,15.0
22230,1.61,464,362.0,1002048,5,Roma,Della Vittoria,3.0,15.0
22231,4.96,464,362.0,1002048,6,Roma,Della Vittoria,3.0,15.0
22232,12.53,464,362.0,1002048,7,Roma,Della Vittoria,3.0,15.0
22233,11.58,464,362.0,1002048,8,Roma,Della Vittoria,3.0,15.0
22234,8.37,464,362.0,1002048,9,Roma,Della Vittoria,3.0,15.0
22235,6.3,464,362.0,1002048,10,Roma,Della Vittoria,3.0,15.0
22236,6.05,464,362.0,1002048,11,Roma,Della Vittoria,3.0,15.0
22237,7.12,464,362.0,1002048,12,Roma,Della Vittoria,3.0,15.0
22238,12.14,464,362.0,1002048,13,Roma,Della Vittoria,3.0,15.0
22239,12.0,464,362.0,1002048,14,Roma,Della Vittoria,3.0,15.0
22240,11.28,464,362.0,1002048,15,Roma,Della Vittoria,3.0,15.0
22241,12.27,464,362.0,1002048,16,Roma,Della Vittoria,3.0,15.0
22242,13.61,464,362.0,1002048,17,Roma,Della Vittoria,3.0,15.0
22243,13.94,464,362.0,1002048,18,Roma,Della Vittoria,3.0,15.0
22244,10.64,464,362.0,1002048,19,Roma,Della Vittoria,3.0,15.0
22245,4.65,464,362.0,1002048,20,Roma,Della Vittoria,3.0,15.0
22246,1.42,464,362.0,1002048,21,Roma,Della Vittoria,3.0,15.0
22247,0.89,464,362.0,1002048,22,Roma,Della Vittoria,3.0,15.0
22248,0.6,464,362.0,1002048,23,Roma,Della Vittoria,3.0,15.0
22249,1.4,461,301.0,1002049,5,Roma,Tor di Quinto,3.0,15.0
22250,4.29,461,301.0,1002049,6,Roma,Tor di Quinto,3.0,15.0
22251,10.85,461,301.0,1002049,7,Roma,Tor di Quinto,3.0,15.0
22252,10.02,461,301.0,1002049,8,Roma,Tor di Quinto,3.0,15.0
22253,7.25,461,301.0,1002049,9,Roma,Tor di Quinto,3.0,15.0
22254,5.46,461,301.0,1002049,10,Roma,Tor di Quinto,3.0,15.0
22255,5.24,461,301.0,1002049,11,Roma,Tor di Quinto,3.0,15.0
22256,6.17,461,301.0,1002049,12,Roma,Tor di Quinto,3.0,15.0
22257,8.86,461,301.0,1002049,13,Roma,Tor di Quinto,3.0,15.0
22258,8.76,461,301.0,1002049,14,Roma,Tor di Quinto,3.0,15.0
22259,8.23,461,301.0,1002049,15,Roma,Tor di Quinto,3.0,15.0
22260,8.96,461,301.0,1002049,16,Roma,Tor di Quinto,3.0,15.0
22261,9.93,461,301.0,1002049,17,Roma,Tor di Quinto,3.0,15.0
22262,10.18,461,301.0,1002049,18,Roma,Tor di Quinto,3.0,15.0
22263,7.76,461,301.0,1002049,19,Roma,Tor di Quinto,3.0,15.0
22264,3.67,461,301.0,1002049,20,Roma,Tor di Quinto,3.0,15.0
22265,1.12,461,301.0,1002049,21,Roma,Tor di Quinto,3.0,15.0
22266,0.7,461,301.0,1002049,22,Roma,Tor di Quinto,3.0,15.0
22267,0.47,461,301.0,1002049,23,Roma,Tor di Quinto,3.0,15.0
22268,6.33,402,1594.0,1002050,5,Roma,Tor di Quinto,3.0,15.0
22269,19.44,402,1594.0,1002050,6,Roma,Tor di Quinto,3.0,15.0
22270,49.13,402,1594.0,1002050,7,Roma,Tor di Quinto,3.0,15.0
22271,45.39,402,1594.0,1002050,8,Roma,Tor di Quinto,3.0,15.0
22272,32.81,402,1594.0,1002050,9,Roma,Tor di Quinto,3.0,15.0
22273,24.71,402,1594.0,1002050,10,Roma,Tor di Quinto,3.0,15.0
22274,23.73,402,1594.0,1002050,11,Roma,Tor di Quinto,3.0,15.0
22275,27.92,402,1594.0,1002050,12,Roma,Tor di Quinto,3.0,15.0
22276,53.42,402,1594.0,1002050,13,Roma,Tor di Quinto,3.0,15.0
22277,52.77,402,1594.0,1002050,14,Roma,Tor di Quinto,3.0,15.0
22278,49.63,402,1594.0,1002050,15,Roma,Tor di Quinto,3.0,15.0
22279,53.99,402,1594.0,1002050,16,Roma,Tor di Quinto,3.0,15.0
22280,59.88,402,1594.0,1002050,17,Roma,Tor di Quinto,3.0,15.0
22281,61.34,402,1594.0,1002050,18,Roma,Tor di Quinto,3.0,15.0
22282,46.79,402,1594.0,1002050,19,Roma,Tor di Quinto,3.0,15.0
22283,19.53,402,1594.0,1002050,20,Roma,Tor di Quinto,3.0,15.0
22284,5.97,402,1594.0,1002050,21,Roma,Tor di Quinto,3.0,15.0
22285,3.73,402,1594.0,1002050,22,Roma,Tor di Quinto,3.0,15.0
22286,2.5,402,1594.0,1002050,23,Roma,Tor di Quinto,3.0,15.0
22287,28.52,460,3487.0,1002051,5,Roma,Tomba di Nerone,4.0,15.0
22288,87.67,460,3487.0,1002051,6,Roma,Tomba di Nerone,4.0,15.0
22289,221.51,460,3487.0,1002051,7,Roma,Tomba di Nerone,4.0,15.0
22290,204.66,460,3487.0,1002051,8,Roma,Tomba di Nerone,4.0,15.0
22291,147.95,460,3487.0,1002051,9,Roma,Tomba di Nerone,4.0,15.0
22292,111.42,460,3487.0,1002051,10,Roma,Tomba di Nerone,4.0,15.0
22293,106.99,460,3487.0,1002051,11,Roma,Tomba di Nerone,4.0,15.0
22294,125.9,460,3487.0,1002051,12,Roma,Tomba di Nerone,4.0,15.0
22295,7.94,460,3487.0,1002051,13,Roma,Tomba di Nerone,4.0,15.0
22296,7.85,460,3487.0,1002051,14,Roma,Tomba di Nerone,4.0,15.0
22297,7.38,460,3487.0,1002051,15,Roma,Tomba di Nerone,4.0,15.0
22298,8.03,460,3487.0,1002051,16,Roma,Tomba di Nerone,4.0,15.0
22299,8.9,460,3487.0,1002051,17,Roma,Tomba di Nerone,4.0,15.0
22300,9.12,460,3487.0,1002051,18,Roma,Tomba di Nerone,4.0,15.0
22301,6.96,460,3487.0,1002051,19,Roma,Tomba di Nerone,4.0,15.0
22302,36.7,460,3487.0,1002051,20,Roma,Tomba di Nerone,4.0,15.0
22303,11.23,460,3487.0,1002051,21,Roma,Tomba di Nerone,4.0,15.0
22304,7.01,460,3487.0,1002051,22,Roma,Tomba di Nerone,4.0,15.0
22305,4.7,460,3487.0,1002051,23,Roma,Tomba di Nerone,4.0,15.0
22306,26.79,468,5863.0,1002052,5,Roma,Tomba di Nerone,4.0,15.0
22307,82.35,468,5863.0,1002052,6,Roma,Tomba di Nerone,4.0,15.0
22308,208.07,468,5863.0,1002052,7,Roma,Tomba di Nerone,4.0,15.0
22309,192.24,468,5863.0,1002052,8,Roma,Tomba di Nerone,4.0,15.0
22310,138.98,468,5863.0,1002052,9,Roma,Tomba di Nerone,4.0,15.0
22311,104.66,468,5863.0,1002052,10,Roma,Tomba di Nerone,4.0,15.0
22312,100.5,468,5863.0,1002052,11,Roma,Tomba di Nerone,4.0,15.0
22313,118.26,468,5863.0,1002052,12,Roma,Tomba di Nerone,4.0,15.0
22314,10.7,468,5863.0,1002052,13,Roma,Tomba di Nerone,4.0,15.0
22315,10.57,468,5863.0,1002052,14,Roma,Tomba di Nerone,4.0,15.0
22316,9.94,468,5863.0,1002052,15,Roma,Tomba di Nerone,4.0,15.0
22317,10.81,468,5863.0,1002052,16,Roma,Tomba di Nerone,4.0,15.0
22318,11.99,468,5863.0,1002052,17,Roma,Tomba di Nerone,4.0,15.0
22319,12.28,468,5863.0,1002052,18,Roma,Tomba di Nerone,4.0,15.0
22320,9.37,468,5863.0,1002052,19,Roma,Tomba di Nerone,4.0,15.0
22321,35.19,468,5863.0,1002052,20,Roma,Tomba di Nerone,4.0,15.0
22322,10.77,468,5863.0,1002052,21,Roma,Tomba di Nerone,4.0,15.0
22323,6.72,468,5863.0,1002052,22,Roma,Tomba di Nerone,4.0,15.0
22324,4.51,468,5863.0,1002052,23,Roma,Tomba di Nerone,4.0,15.0
22325,8.31,466,2155.0,1002053,5,Roma,Della Vittoria,3.0,15.0
22326,25.54,466,2155.0,1002053,6,Roma,Della Vittoria,3.0,15.0
22327,64.52,466,2155.0,1002053,7,Roma,Della Vittoria,3.0,15.0
22328,59.61,466,2155.0,1002053,8,Roma,Della Vittoria,3.0,15.0
22329,43.1,466,2155.0,1002053,9,Roma,Della Vittoria,3.0,15.0
22330,32.46,466,2155.0,1002053,10,Roma,Della Vittoria,3.0,15.0
22331,31.17,466,2155.0,1002053,11,Roma,Della Vittoria,3.0,15.0
22332,36.67,466,2155.0,1002053,12,Roma,Della Vittoria,3.0,15.0
22333,23.64,466,2155.0,1002053,13,Roma,Della Vittoria,3.0,15.0
22334,23.35,466,2155.0,1002053,14,Roma,Della Vittoria,3.0,15.0
22335,21.96,466,2155.0,1002053,15,Roma,Della Vittoria,3.0,15.0
22336,23.89,466,2155.0,1002053,16,Roma,Della Vittoria,3.0,15.0
22337,26.49,466,2155.0,1002053,17,Roma,Della Vittoria,3.0,15.0
22338,27.14,466,2155.0,1002053,18,Roma,Della Vittoria,3.0,15.0
22339,20.7,466,2155.0,1002053,19,Roma,Della Vittoria,3.0,15.0
22340,15.39,466,2155.0,1002053,20,Roma,Della Vittoria,3.0,15.0
22341,4.71,466,2155.0,1002053,21,Roma,Della Vittoria,3.0,15.0
22342,2.94,466,2155.0,1002053,22,Roma,Della Vittoria,3.0,15.0
22343,1.97,466,2155.0,1002053,23,Roma,Della Vittoria,3.0,15.0
22344,9.72,298,2452.0,1002054,5,Roma,Tor di Quinto,3.0,15.0
22345,29.86,298,2452.0,1002054,6,Roma,Tor di Quinto,3.0,15.0
22346,75.46,298,2452.0,1002054,7,Roma,Tor di Quinto,3.0,15.0
22347,69.72,298,2452.0,1002054,8,Roma,Tor di Quinto,3.0,15.0
22348,50.4,298,2452.0,1002054,9,Roma,Tor di Quinto,3.0,15.0
22349,37.96,298,2452.0,1002054,10,Roma,Tor di Quinto,3.0,15.0
22350,36.45,298,2452.0,1002054,11,Roma,Tor di Quinto,3.0,15.0
22351,42.89,298,2452.0,1002054,12,Roma,Tor di Quinto,3.0,15.0
22352,43.79,298,2452.0,1002054,13,Roma,Tor di Quinto,3.0,15.0
22353,43.26,298,2452.0,1002054,14,Roma,Tor di Quinto,3.0,15.0
22354,40.68,298,2452.0,1002054,15,Roma,Tor di Quinto,3.0,15.0
22355,44.26,298,2452.0,1002054,16,Roma,Tor di Quinto,3.0,15.0
22356,49.08,298,2452.0,1002054,17,Roma,Tor di Quinto,3.0,15.0
22357,50.28,298,2452.0,1002054,18,Roma,Tor di Quinto,3.0,15.0
22358,38.36,298,2452.0,1002054,19,Roma,Tor di Quinto,3.0,15.0
22359,21.56,298,2452.0,1002054,20,Roma,Tor di Quinto,3.0,15.0
22360,6.6,298,2452.0,1002054,21,Roma,Tor di Quinto,3.0,15.0
22361,4.11,298,2452.0,1002054,22,Roma,Tor di Quinto,3.0,15.0
22362,2.76,298,2452.0,1002054,23,Roma,Tor di Quinto,3.0,15.0
22363,1.01,473,155.0,1002055,5,Roma,Tor di Quinto,4.0,15.0
22364,3.11,473,155.0,1002055,6,Roma,Tor di Quinto,4.0,15.0
22365,7.86,473,155.0,1002055,7,Roma,Tor di Quinto,4.0,15.0
22366,7.26,473,155.0,1002055,8,Roma,Tor di Quinto,4.0,15.0
22367,5.25,473,155.0,1002055,9,Roma,Tor di Quinto,4.0,15.0
22368,3.95,473,155.0,1002055,10,Roma,Tor di Quinto,4.0,15.0
22369,3.8,473,155.0,1002055,11,Roma,Tor di Quinto,4.0,15.0
22370,4.47,473,155.0,1002055,12,Roma,Tor di Quinto,4.0,15.0
22371,0.72,473,155.0,1002055,13,Roma,Tor di Quinto,4.0,15.0
22372,0.72,473,155.0,1002055,14,Roma,Tor di Quinto,4.0,15.0
22373,0.67,473,155.0,1002055,15,Roma,Tor di Quinto,4.0,15.0
22374,0.73,473,155.0,1002055,16,Roma,Tor di Quinto,4.0,15.0
22375,0.81,473,155.0,1002055,17,Roma,Tor di Quinto,4.0,15.0
22376,0.83,473,155.0,1002055,18,Roma,Tor di Quinto,4.0,15.0
22377,0.64,473,155.0,1002055,19,Roma,Tor di Quinto,4.0,15.0
22378,1.4,473,155.0,1002055,20,Roma,Tor di Quinto,4.0,15.0
22379,0.43,473,155.0,1002055,21,Roma,Tor di Quinto,4.0,15.0
22380,0.27,473,155.0,1002055,22,Roma,Tor di Quinto,4.0,15.0
22381,0.18,473,155.0,1002055,23,Roma,Tor di Quinto,4.0,15.0
22382,0.09,452,2.0,1002056,5,Roma,Grottarossa,4.0,15.0
22383,0.28,452,2.0,1002056,6,Roma,Grottarossa,4.0,15.0
22384,0.7,452,2.0,1002056,7,Roma,Grottarossa,4.0,15.0
22385,0.65,452,2.0,1002056,8,Roma,Grottarossa,4.0,15.0
22386,0.47,452,2.0,1002056,9,Roma,Grottarossa,4.0,15.0
22387,0.35,452,2.0,1002056,10,Roma,Grottarossa,4.0,15.0
22388,0.34,452,2.0,1002056,11,Roma,Grottarossa,4.0,15.0
22389,0.4,452,2.0,1002056,12,Roma,Grottarossa,4.0,15.0
22390,10.76,452,2.0,1002056,13,Roma,Grottarossa,4.0,15.0
22391,10.63,452,2.0,1002056,14,Roma,Grottarossa,4.0,15.0
22392,10.0,452,2.0,1002056,15,Roma,Grottarossa,4.0,15.0
22393,10.88,452,2.0,1002056,16,Roma,Grottarossa,4.0,15.0
22394,12.06,452,2.0,1002056,17,Roma,Grottarossa,4.0,15.0
22395,12.36,452,2.0,1002056,18,Roma,Grottarossa,4.0,15.0
22396,9.43,452,2.0,1002056,19,Roma,Grottarossa,4.0,15.0
22397,2.48,452,2.0,1002056,20,Roma,Grottarossa,4.0,15.0
22398,0.76,452,2.0,1002056,21,Roma,Grottarossa,4.0,15.0
22399,0.47,452,2.0,1002056,22,Roma,Grottarossa,4.0,15.0
22400,0.32,452,2.0,1002056,23,Roma,Grottarossa,4.0,15.0
22401,32.99,467,1086.0,1002057,5,Roma,La Giustiniana,5.0,15.0
22402,101.4,467,1086.0,1002057,6,Roma,La Giustiniana,5.0,15.0
22403,256.21,467,1086.0,1002057,7,Roma,La Giustiniana,5.0,15.0
22404,236.71,467,1086.0,1002057,8,Roma,La Giustiniana,5.0,15.0
22405,171.12,467,1086.0,1002057,9,Roma,La Giustiniana,5.0,15.0
22406,128.88,467,1086.0,1002057,10,Roma,La Giustiniana,5.0,15.0
22407,123.75,467,1086.0,1002057,11,Roma,La Giustiniana,5.0,15.0
22408,145.62,467,1086.0,1002057,12,Roma,La Giustiniana,5.0,15.0
22409,18.38,467,1086.0,1002057,13,Roma,La Giustiniana,5.0,15.0
22410,18.15,467,1086.0,1002057,14,Roma,La Giustiniana,5.0,15.0
22411,17.07,467,1086.0,1002057,15,Roma,La Giustiniana,5.0,15.0
22412,18.57,467,1086.0,1002057,16,Roma,La Giustiniana,5.0,15.0
22413,20.6,467,1086.0,1002057,17,Roma,La Giustiniana,5.0,15.0
22414,21.1,467,1086.0,1002057,18,Roma,La Giustiniana,5.0,15.0
22415,16.1,467,1086.0,1002057,19,Roma,La Giustiniana,5.0,15.0
22416,44.48,467,1086.0,1002057,20,Roma,La Giustiniana,5.0,15.0
22417,13.61,467,1086.0,1002057,21,Roma,La Giustiniana,5.0,15.0
22418,8.49,467,1086.0,1002057,22,Roma,La Giustiniana,5.0,15.0
22419,5.7,467,1086.0,1002057,23,Roma,La Giustiniana,5.0,15.0
22420,42.89,477,5636.0,1002058,5,Roma,La Storta,5.0,15.0
22421,131.84,477,5636.0,1002058,6,Roma,La Storta,5.0,15.0
22422,333.1,477,5636.0,1002058,7,Roma,La Storta,5.0,15.0
22423,307.76,477,5636.0,1002058,8,Roma,La Storta,5.0,15.0
22424,222.48,477,5636.0,1002058,9,Roma,La Storta,5.0,15.0
22425,167.55,477,5636.0,1002058,10,Roma,La Storta,5.0,15.0
22426,160.9,477,5636.0,1002058,11,Roma,La Storta,5.0,15.0
22427,189.32,477,5636.0,1002058,12,Roma,La Storta,5.0,15.0
22428,21.56,477,5636.0,1002058,13,Roma,La Storta,5.0,15.0
22429,21.3,477,5636.0,1002058,14,Roma,La Storta,5.0,15.0
22430,20.03,477,5636.0,1002058,15,Roma,La Storta,5.0,15.0
22431,21.79,477,5636.0,1002058,16,Roma,La Storta,5.0,15.0
22432,24.17,477,5636.0,1002058,17,Roma,La Storta,5.0,15.0
22433,24.76,477,5636.0,1002058,18,Roma,La Storta,5.0,15.0
22434,18.89,477,5636.0,1002058,19,Roma,La Storta,5.0,15.0
22435,57.31,477,5636.0,1002058,20,Roma,La Storta,5.0,15.0
22436,17.54,477,5636.0,1002058,21,Roma,La Storta,5.0,15.0
22437,10.94,477,5636.0,1002058,22,Roma,La Storta,5.0,15.0
22438,7.34,477,5636.0,1002058,23,Roma,La Storta,5.0,15.0
22439,0.31,15,124.0,1002059,5,Roma,Isola Farnese,5.0,15.0
22440,0.94,15,124.0,1002059,6,Roma,Isola Farnese,5.0,15.0
22441,2.38,15,124.0,1002059,7,Roma,Isola Farnese,5.0,15.0
22442,2.19,15,124.0,1002059,8,Roma,Isola Farnese,5.0,15.0
22443,1.59,15,124.0,1002059,9,Roma,Isola Farnese,5.0,15.0
22444,1.2,15,124.0,1002059,10,Roma,Isola Farnese,5.0,15.0
22445,1.15,15,124.0,1002059,11,Roma,Isola Farnese,5.0,15.0
22446,1.35,15,124.0,1002059,12,Roma,Isola Farnese,5.0,15.0
22447,0.14,15,124.0,1002059,13,Roma,Isola Farnese,5.0,15.0
22448,0.14,15,124.0,1002059,14,Roma,Isola Farnese,5.0,15.0
22449,0.13,15,124.0,1002059,15,Roma,Isola Farnese,5.0,15.0
22450,0.14,15,124.0,1002059,16,Roma,Isola Farnese,5.0,15.0
22451,0.16,15,124.0,1002059,17,Roma,Isola Farnese,5.0,15.0
22452,0.16,15,124.0,1002059,18,Roma,Isola Farnese,5.0,15.0
22453,0.12,15,124.0,1002059,19,Roma,Isola Farnese,5.0,15.0
22454,0.41,15,124.0,1002059,20,Roma,Isola Farnese,5.0,15.0
22455,0.12,15,124.0,1002059,21,Roma,Isola Farnese,5.0,15.0
22456,0.08,15,124.0,1002059,22,Roma,Isola Farnese,5.0,15.0
22457,0.05,15,124.0,1002059,23,Roma,Isola Farnese,5.0,15.0
22458,80.59,481,4910.0,1002060,5,Roma,Prima Porta,5.0,15.0
22459,247.71,481,4910.0,1002060,6,Roma,Prima Porta,5.0,15.0
22460,625.88,481,4910.0,1002060,7,Roma,Prima Porta,5.0,15.0
22461,578.26,481,4910.0,1002060,8,Roma,Prima Porta,5.0,15.0
22462,418.03,481,4910.0,1002060,9,Roma,Prima Porta,5.0,15.0
22463,314.83,481,4910.0,1002060,10,Roma,Prima Porta,5.0,15.0
22464,302.31,481,4910.0,1002060,11,Roma,Prima Porta,5.0,15.0
22465,355.73,481,4910.0,1002060,12,Roma,Prima Porta,5.0,15.0
22466,47.55,481,4910.0,1002060,13,Roma,Prima Porta,5.0,15.0
22467,46.97,481,4910.0,1002060,14,Roma,Prima Porta,5.0,15.0
22468,44.17,481,4910.0,1002060,15,Roma,Prima Porta,5.0,15.0
22469,48.06,481,4910.0,1002060,16,Roma,Prima Porta,5.0,15.0
22470,53.29,481,4910.0,1002060,17,Roma,Prima Porta,5.0,15.0
22471,54.59,481,4910.0,1002060,18,Roma,Prima Porta,5.0,15.0
22472,41.65,481,4910.0,1002060,19,Roma,Prima Porta,5.0,15.0
22473,109.24,481,4910.0,1002060,20,Roma,Prima Porta,5.0,15.0
22474,33.42,481,4910.0,1002060,21,Roma,Prima Porta,5.0,15.0
22475,20.85,481,4910.0,1002060,22,Roma,Prima Porta,5.0,15.0
22476,14.0,481,4910.0,1002060,23,Roma,Prima Porta,5.0,15.0
22477,9.87,48,1984.0,1002061,5,Roma,Cesano,5.0,15.0
22478,30.33,48,1984.0,1002061,6,Roma,Cesano,5.0,15.0
22479,76.64,48,1984.0,1002061,7,Roma,Cesano,5.0,15.0
22480,70.81,48,1984.0,1002061,8,Roma,Cesano,5.0,15.0
22481,51.19,48,1984.0,1002061,9,Roma,Cesano,5.0,15.0
22482,38.55,48,1984.0,1002061,10,Roma,Cesano,5.0,15.0
22483,37.02,48,1984.0,1002061,11,Roma,Cesano,5.0,15.0
22484,43.56,48,1984.0,1002061,12,Roma,Cesano,5.0,15.0
22485,18.43,48,1984.0,1002061,13,Roma,Cesano,5.0,15.0
22486,18.2,48,1984.0,1002061,14,Roma,Cesano,5.0,15.0
22487,17.12,48,1984.0,1002061,15,Roma,Cesano,5.0,15.0
22488,18.62,48,1984.0,1002061,16,Roma,Cesano,5.0,15.0
22489,20.65,48,1984.0,1002061,17,Roma,Cesano,5.0,15.0
22490,21.16,48,1984.0,1002061,18,Roma,Cesano,5.0,15.0
22491,16.14,48,1984.0,1002061,19,Roma,Cesano,5.0,15.0
22492,16.15,48,1984.0,1002061,20,Roma,Cesano,5.0,15.0
22493,4.94,48,1984.0,1002061,21,Roma,Cesano,5.0,15.0
22494,3.08,48,1984.0,1002061,22,Roma,Cesano,5.0,15.0
22495,2.07,48,1984.0,1002061,23,Roma,Cesano,5.0,15.0
22496,1.83,483,258.0,1002062,5,Roma,Cesano,5.0,15.0
22497,5.61,483,258.0,1002062,6,Roma,Cesano,5.0,15.0
22498,14.18,483,258.0,1002062,7,Roma,Cesano,5.0,15.0
22499,13.11,483,258.0,1002062,8,Roma,Cesano,5.0,15.0
22500,9.47,483,258.0,1002062,9,Roma,Cesano,5.0,15.0
22501,7.14,483,258.0,1002062,10,Roma,Cesano,5.0,15.0
22502,6.85,483,258.0,1002062,11,Roma,Cesano,5.0,15.0
22503,8.06,483,258.0,1002062,12,Roma,Cesano,5.0,15.0
22504,14.14,483,258.0,1002062,13,Roma,Cesano,5.0,15.0
22505,13.97,483,258.0,1002062,14,Roma,Cesano,5.0,15.0
22506,13.14,483,258.0,1002062,15,Roma,Cesano,5.0,15.0
22507,14.29,483,258.0,1002062,16,Roma,Cesano,5.0,15.0
22508,15.85,483,258.0,1002062,17,Roma,Cesano,5.0,15.0
22509,16.24,483,258.0,1002062,18,Roma,Cesano,5.0,15.0
22510,12.39,483,258.0,1002062,19,Roma,Cesano,5.0,15.0
22511,5.36,483,258.0,1002062,20,Roma,Cesano,5.0,15.0
22512,1.64,483,258.0,1002062,21,Roma,Cesano,5.0,15.0
22513,1.02,483,258.0,1002062,22,Roma,Cesano,5.0,15.0
22514,0.69,483,258.0,1002062,23,Roma,Cesano,5.0,15.0
22515,7.82,470,1177.0,1002063,5,Roma,Della Vittoria,3.0,15.0
22516,24.05,470,1177.0,1002063,6,Roma,Della Vittoria,3.0,15.0
22517,60.77,470,1177.0,1002063,7,Roma,Della Vittoria,3.0,15.0
22518,56.15,470,1177.0,1002063,8,Roma,Della Vittoria,3.0,15.0
22519,40.59,470,1177.0,1002063,9,Roma,Della Vittoria,3.0,15.0
22520,30.57,470,1177.0,1002063,10,Roma,Della Vittoria,3.0,15.0
