,counts,index_zmu,POP_TOT_ZMU,zmu,hr,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
19918,3.65,735,274.0,1000179,7.0,Roma,San Saba,12900,29,1296
19919,1.54,977,4533.0,1000820,18.0,Roma,Torre Angela,5071,10,194
19920,1.2,933,5833.0,1000621,11.0,Roma,Tuscolano,4228,12,296
19921,1.82,613,4948.0,1000602,11.0,Roma,Prenestino-Labicano,3422,10,98
19922,2.21,907,1357.0,1000612,10.0,Roma,Prenestino-Labicano,3466,10,141
19923,6.58,935,608.0,1000633,11.0,Roma,Tuscolano,3550,14,22
19924,1.29,981,1550.0,1000856,11.0,Roma,Don Bosco,3400,9,55
19925,100.0,915,20.0,1000562,17.0,Roma,Settecamini,1550,3,401
19926,200.0,915,20.0,1000562,14.0,Roma,Settecamini,3300,8,245
19927,2.58,981,1550.0,1000856,7.0,Roma,Don Bosco,1600,4,371
19928,6.75,1024,593.0,1000951,11.0,Roma,Tuscolano,2800,7,7
19929,0.21,884,4821.0,1000515,4.0,Roma,San Basilio,3400,8,595
19930,3.45,1176,2608.0,1001138,4.0,Roma,Ardeatino,16688,40,856
19931,2.51,1045,399.0,1000636,6.0,Roma,Collatino,11300,32,64
19932,0.46,895,6487.0,1000528,21.0,Roma,Settecamini,1833,5,90
19933,1.69,1024,593.0,1000951,10.0,Roma,Tuscolano,1200,7,20
19934,11.71,728,427.0,1000168,18.0,Roma,Castro Pretorio,5280,17,395
19935,0.44,116,13503.0,1000826,23.0,Roma,Lunghezza,12333,13,442
19936,0.15,116,13503.0,1000826,1.0,Roma,Lunghezza,13950,12,528
19937,1.34,856,2242.0,1000482,20.0,Roma,Monte Sacro Alto,1733,4,87
19938,0.07,116,13503.0,1000826,0.0,Roma,Lunghezza,3700,7,494
19939,1.06,528,1884.0,1058041,16.0,Gavignano,,6200,11,39
19940,0.72,274,1394.0,1000902,1.0,Roma,Tuscolano,300,2,172
19941,2.5,550,1201.0,1000133,9.0,Roma,Monti,8633,18,21
19942,0.91,1257,3285.0,1001513,21.0,Roma,Portuense,14233,25,730
19943,1.85,1099,7025.0,1001501,5.0,Roma,Portuense,6215,23,714
19944,4.38,610,457.0,1000201,18.0,Roma,Parioli,650,2,1
19945,0.86,547,7014.0,1058056,3.0,Marcellina,,1666,2,644
19946,0.14,547,7014.0,1058056,19.0,Marcellina,,14600,16,58
19947,0.07,116,13503.0,1000826,2.0,Roma,Lunghezza,13900,15,351
19948,4.79,1312,1252.0,1001515,13.0,Roma,Portuense,12683,16,2024
19949,7.46,978,804.0,1000822,15.0,Roma,Borghesiana,16133,39,415
19950,0.52,1134,7668.0,1001607,22.0,Roma,Gianicolense,7975,18,491
19951,0.9,923,2211.0,1000953,21.0,Roma,Tuscolano,3000,8,126
19952,1.37,805,5097.0,1000532,23.0,Roma,Collatino,2971,8,31
19953,0.49,783,4044.0,1000306,0.0,Roma,Nomentano,2050,5,21
19954,0.59,805,5097.0,1000532,22.0,Roma,Collatino,4866,9,361
19955,3.48,89,287.0,1000335,0.0,Roma,Nomentano,2800,9,81
19956,4.1,450,975.0,1000903,5.0,Roma,Tuscolano,11575,44,625
19957,6.15,450,975.0,1000903,14.0,Roma,Tuscolano,6133,17,46
19958,32.05,1122,156.0,1001403,10.0,Fiumicino,,12200,13,630
19959,6.41,1122,156.0,1001403,20.0,Fiumicino,,3100,7,571
19960,51.28,1122,156.0,1001403,11.0,Fiumicino,,19850,21,811
19961,0.57,268,3536.0,1001803,22.0,Roma,Aurelio,3700,7,78
19962,5.37,557,1862.0,1058070,5.0,Nemi,,12050,20,973
19963,4.42,1071,452.0,1001037,21.0,Roma,Casal Morena,8450,15,255
19964,307.69,180,13.0,1001320,5.0,Roma,Lido di Castel Fusano,12425,18,1827
19965,0.71,919,2798.0,1000560,4.0,Roma,Ponte Mammolo,11350,28,469
19966,19.9,12,201.0,1001620,14.0,Roma,Castel di Guido,19750,14,730
19967,750.0,202,4.0,1000166,3.0,Roma,San Saba,24833,39,3
19968,0.48,727,2066.0,1000167,4.0,Roma,Ostiense,1700,3,10
19969,1.19,947,1683.0,1000860,11.0,Roma,Torre Angela,9850,15,11
19970,0.59,941,5096.0,1000702,4.0,Roma,Prenestino-Centocelle,11133,27,229
19971,1.06,158,1880.0,1000478,12.0,Roma,Val Melaina,750,2,302
19972,1.38,133,1453.0,1001844,20.0,Roma,Primavalle,5250,11,157
19973,0.82,1023,9710.0,1000851,4.0,Roma,Torre Angela,7787,10,158
19974,1.25,685,3211.0,1000946,21.0,Roma,Appio-Latino,6825,16,105
19975,2.74,433,2554.0,1000955,8.0,Roma,Tuscolano,2242,7,153
19976,0.45,118,2234.0,1000950,22.0,Roma,Appio-Latino,6300,17,465
19977,3.8,354,263.0,1001857,7.0,Roma,Casalotti,900,3,3
19978,2.05,1212,3408.0,1001223,9.0,Roma,Giuliano-Dalmata,6885,11,58
19979,2.19,655,3194.0,1001966,8.0,Roma,Casalotti,12842,16,178
19980,3.71,126,1346.0,1000945,13.0,Roma,Appio-Latino,3420,10,97
19981,19.61,149,51.0,1000192,15.0,Roma,Ripa,700,1,1
19982,0.93,685,3211.0,1000946,22.0,Roma,Appio-Latino,4166,11,148
19983,2.5,537,1598.0,1000282,19.0,Roma,Trieste,1750,4,5
19984,5.58,255,896.0,1000236,17.0,Roma,Trieste,2280,12,2176
19985,2.5,537,1598.0,1000282,18.0,Roma,Trieste,2575,8,19
19986,3.89,543,772.0,1058055,4.0,Marano equo,,21566,21,674
19987,5.61,605,713.0,1000157,18.0,Roma,Pigna,3825,14,38
19988,0.38,277,5233.0,1001958,0.0,Roma,Della Vittoria,19550,43,10
19989,0.28,397,3564.0,1001527,23.0,Roma,Portuense,5100,8,330
19990,0.42,878,2361.0,1001542,1.0,Roma,Portuense,5500,12,75
19991,5.57,712,359.0,1000126,20.0,Roma,Esquilino,19100,40,61
19992,25.64,413,117.0,1001952,10.0,Roma,Della Vittoria,1500,4,352
19993,5.89,615,509.0,1000229,3.0,Roma,Pinciano,30666,42,427
19994,6.03,244,829.0,1001722,17.0,Roma,Della Vittoria,4800,19,62
19995,0.82,334,2449.0,1001831,20.0,Roma,Aurelio,17200,37,1413
19996,195.12,852,41.0,1000176,5.0,Roma,Castro Pretorio,3075,13,3
19997,5.08,380,1575.0,1001705,19.0,Roma,Della Vittoria,4425,12,170
19998,1.8,522,556.0,1000907,21.0,Roma,Tuscolano,21800,52,10
19999,0.47,692,4294.0,1000103,23.0,Roma,Regola,10100,24,125
20000,1.3,592,5377.0,1000632,12.0,Roma,Tuscolano,9900,20,235
20001,1.24,1192,2410.0,1001262,19.0,Roma,Torrino,5233,8,49
20002,13.26,787,754.0,1000324,3.0,Roma,Nomentano,9270,13,1062
20003,3.74,313,1606.0,1001949,10.0,Roma,Primavalle,4833,19,471
20004,0.43,376,6911.0,1001918,21.0,Roma,Ottavia,6866,12,48
20005,1.02,312,981.0,1000273,20.0,Roma,Parioli,8600,14,121
20006,1.06,489,1891.0,1002075,5.0,Roma,La Giustiniana,1900,5,1452
20007,5.18,543,772.0,1058055,8.0,Marano equo,,1825,5,19
20008,2.31,573,1299.0,1058092,4.0,Roviano,,23300,29,339
20009,2.12,388,1412.0,1000230,5.0,Roma,Salario,6600,26,529
20010,5.52,756,1813.0,1000222,8.0,Roma,Pinciano,8650,22,344
20011,4.96,388,1412.0,1000230,18.0,Roma,Salario,4100,14,83
20012,1.65,100,2427.0,1000326,11.0,Roma,Nomentano,18825,21,5062
20013,1.24,687,4839.0,1000122,21.0,Roma,Testaccio,4566,12,202
20014,0.89,1197,1120.0,1001344,15.0,Roma,Acilia Sud,28300,34,218
20015,16.87,238,415.0,1001743,13.0,Roma,Della Vittoria,1785,6,295
20016,21.22,88,377.0,1000140,17.0,Roma,Trevi,14550,30,150
20017,0.93,541,2150.0,1001713,22.0,Roma,Trionfale,11200,21,213
20018,3.44,460,3487.0,1002051,14.0,Roma,Tomba di Nerone,8433,13,54
20019,1666.67,103,3.0,1000445,9.0,Roma,Castel Giubileo,13720,18,35
20020,1.48,141,1348.0,1000904,22.0,Roma,Prenestino-Labicano,5950,13,194
20021,12.82,1014,78.0,1000840,21.0,Roma,Torre Angela,18700,24,199
20022,4.17,1187,480.0,1001207,21.0,Roma,Europa,21350,19,65
20023,3.75,1181,533.0,1001142,0.0,Roma,Ostiense,4450,9,178
20024,125.0,254,32.0,1000151,7.0,Roma,Campitelli,6750,22,944
20025,15.36,357,521.0,1000125,8.0,Roma,Castro Pretorio,3137,12,187
20026,0.91,330,4418.0,1001841,20.0,Roma,Aurelio,7800,19,129
20027,1.49,592,5377.0,1000632,11.0,Roma,Tuscolano,4962,12,331
20028,0.66,169,7609.0,1001537,4.0,Roma,Ponte Galeria,38300,47,286
20029,1.17,1247,852.0,1001269,8.0,Roma,Castel di Leva,6800,10,15
20030,1.35,145,1481.0,1001247,8.0,Roma,Castel di Leva,4750,9,23
20031,1000.0,641,1.0,1002026,19.0,Roma,Della Vittoria,6300,15,169
20032,0.83,1166,8455.0,1001627,20.0,Roma,Gianicolense,6542,10,302
20033,28.57,198,70.0,1001633,5.0,Roma,Castel di Guido,20650,23,817
20034,7.37,467,1086.0,1002057,11.0,Roma,La Giustiniana,3650,9,273
20035,4.76,489,1891.0,1002075,6.0,Roma,La Giustiniana,1888,7,321
20036,0.99,1149,3019.0,1001255,19.0,Roma,Torrino,5233,8,461
20037,2.67,1097,1876.0,1001379,12.0,Roma,Acilia Nord,12500,19,507
20038,2.25,959,3997.0,1000940,16.0,Roma,Tuscolano,4722,20,224
20039,0.99,813,2021.0,1000418,3.0,Roma,Casal Boccone,16700,16,1567
20040,10.42,721,96.0,1000149,19.0,Roma,San Saba,4900,12,0
20041,0.57,555,1766.0,1001131,20.0,Roma,Ostiense,100,1,0
20042,2.4,1312,1252.0,1001515,18.0,Roma,Portuense,29666,39,157
20043,0.74,126,1346.0,1000945,6.0,Roma,Appio-Latino,14000,52,825
20044,4.02,189,1493.0,1001408,9.0,Fiumicino,,14833,15,11
20045,5.18,178,966.0,1001923,5.0,Roma,La Storta,3560,11,1520
20046,1.8,957,2780.0,1000635,5.0,Roma,Prenestino-Labicano,7760,21,297
20047,3.7,534,1892.0,1000932,7.0,Roma,Appio-Latino,1257,6,1024
20048,1.04,844,3864.0,1000461,4.0,Roma,Val Melaina,31250,39,1785
20049,1.03,894,970.0,1000527,4.0,Roma,Settecamini,22400,39,553
20050,5.97,795,837.0,1000436,11.0,Roma,Val Melaina,2440,7,248
20051,3.58,795,837.0,1000436,12.0,Roma,Val Melaina,7300,19,180
20052,0.74,575,2693.0,1000423,12.0,Roma,Monte Sacro,2850,8,6
20053,0.85,1226,2356.0,1001233,22.0,Roma,Vallerano,6400,10,80
20054,0.34,1164,5966.0,1001119,22.0,Roma,Ardeatino,9050,12,0
20055,0.26,1135,3833.0,1001608,0.0,Roma,Gianicolense,3600,4,4
20056,10.75,696,186.0,1000123,22.0,Roma,Testaccio,4100,10,6
20057,0.36,582,2779.0,1000948,23.0,Roma,Tuscolano,1600,3,5
20058,0.42,634,4813.0,1000925,23.0,Roma,Tuscolano,6000,11,33
20059,1.1,991,1811.0,1000926,23.0,Roma,Tuscolano,5250,9,126
20060,0.61,859,1635.0,1000601,23.0,Roma,Tiburtino,3900,8,9
20061,0.19,873,5260.0,1000501,23.0,Roma,Tiburtino,2000,3,3
20062,0.35,668,2833.0,1000130,0.0,Roma,Esquilino,1000,3,2
20063,0.76,1037,1308.0,1000909,0.0,Roma,Tuscolano,1300,6,2
20064,32.26,791,31.0,1000313,0.0,Roma,Tiburtino,1900,3,3
20065,1.92,357,521.0,1000125,0.0,Roma,Castro Pretorio,1600,5,1
20066,5.24,1125,382.0,1001508,0.0,Roma,Portuense,7000,12,111
20067,2.05,695,5353.0,1001533,17.0,Roma,Portuense,4563,14,266
20068,1.83,1321,1094.0,1001545,18.0,Roma,Portuense,1900,4,73
20069,2.98,435,1006.0,1001530,21.0,Roma,Portuense,3166,4,316
20070,0.49,1138,4111.0,1001136,23.0,Roma,Ostiense,1700,5,10
20071,0.19,1154,5143.0,1001112,23.0,Roma,Ardeatino,2600,5,8
20072,4.48,1053,223.0,1001110,23.0,Roma,Ostiense,3100,6,3
20073,0.89,903,2242.0,1000534,19.0,Roma,Collatino,7350,16,155
20074,1.72,304,2325.0,1001809,19.0,Roma,Trionfale,11500,13,257
20075,1.03,188,2922.0,1001361,8.0,Roma,Acilia Nord,6500,9,10
20076,0.32,1145,3166.0,1001106,2.0,Roma,Ostiense,100,2,4
20077,1.05,702,1910.0,1000138,5.0,Roma,Monti,22050,51,670
20078,4.51,204,443.0,1000181,9.0,Roma,Trevi,550,4,42
20079,7.14,1148,420.0,1000183,10.0,Roma,Ripa,4000,20,11
20080,78.43,149,51.0,1000192,12.0,Roma,Ripa,2775,16,883
20081,15.62,679,192.0,1000135,7.0,Roma,Monti,3200,18,14
20082,7.01,605,713.0,1000157,7.0,Roma,Pigna,6900,22,194
20083,2.26,204,443.0,1000181,12.0,Roma,Trevi,800,7,37
20084,11.9,1148,420.0,1000183,13.0,Roma,Ripa,2560,11,500
20085,4.51,204,443.0,1000181,11.0,Roma,Trevi,2450,11,47
20086,19.61,149,51.0,1000192,13.0,Roma,Ripa,400,2,4
20087,0.28,237,3552.0,1001712,2.0,Roma,Trionfale,16200,25,734
20088,24.54,769,163.0,1000256,10.0,Roma,Pinciano,5875,22,29
20089,1.91,693,523.0,1000105,13.0,Roma,Pigna,1900,12,19
20090,2.67,603,1871.0,1058118,18.0,Ciampino,,6660,10,39
20091,10.85,1217,645.0,1001829,18.0,Roma,Casalotti,7742,11,184
20092,0.69,1083,1458.0,1001357,22.0,Roma,Lido di Ostia Levante,500,1,112
20093,52.63,617,19.0,1000170,11.0,Roma,Monti,9900,35,150
20094,0.83,550,1201.0,1000133,11.0,Roma,Monti,9500,33,4
20095,0.74,575,2693.0,1000423,20.0,Roma,Monte Sacro,6000,17,26
20096,1.23,636,3240.0,1000927,22.0,Roma,Appio-Latino,6625,17,61
20097,1.78,947,1683.0,1000860,3.0,Roma,Torre Angela,300,1,1276
20098,0.4,989,2472.0,1000868,20.0,Roma,Borghesiana,1800,5,11
20099,0.49,87,6082.0,1000824,20.0,Roma,Borghesiana,7100,11,135
20100,0.62,1023,9710.0,1000851,23.0,Roma,Torre Angela,5600,9,222
20101,0.4,345,2472.0,1001846,3.0,Roma,Aurelio,72800,61,5064
20102,5.46,472,733.0,1002078,20.0,Roma,Tor di Quinto,1225,2,80
20103,1.36,472,733.0,1002078,22.0,Roma,Tor di Quinto,15900,21,307
20104,8.19,472,733.0,1002078,19.0,Roma,Tor di Quinto,4616,9,33
20105,1.07,185,1867.0,1000417,19.0,Roma,Casal Boccone,3900,10,339
20106,6.89,1069,1016.0,1001020,3.0,Roma,Torrenova,18185,22,562
20107,0.17,838,5816.0,1000444,4.0,Roma,Castel Giubileo,19000,18,1
20108,14.71,1256,68.0,1001304,12.0,Roma,Casal Palocco,6300,9,1176
20109,1.82,538,5503.0,1000127,18.0,Roma,Esquilino,7210,15,282
20110,1.75,1023,9710.0,1000851,19.0,Roma,Torre Angela,15664,19,296
20111,2.73,472,733.0,1002078,21.0,Roma,Tor di Quinto,2550,5,12
20112,3.6,653,833.0,1001324,8.0,Roma,Acilia Nord,4333,7,246
20113,0.71,371,5651.0,1001911,21.0,Roma,Primavalle,7600,12,207
20114,1.24,415,1612.0,1001820,22.0,Roma,Primavalle,10200,23,276
20115,1.11,398,3615.0,1001937,21.0,Roma,Trionfale,5950,11,97
20116,0.6,328,6625.0,1001525,19.0,Roma,Portuense,12400,18,60
20117,0.15,199,6865.0,1001950,23.0,Roma,Primavalle,1400,2,83
20118,0.73,1141,4089.0,1002037,19.0,Roma,La Giustiniana,13066,19,63
20119,0.5,434,2011.0,1002013,4.0,Roma,La Giustiniana,4000,9,528
20120,31.32,631,447.0,1001853,5.0,Roma,Aurelio,6357,21,1219
20121,5.26,729,380.0,1000169,7.0,Roma,Monti,1250,5,268
20122,115.94,28,69.0,1002023,3.0,Roma,Cesano,10512,12,753
20123,0.5,1044,3991.0,1000947,20.0,Roma,Appio-Latino,5050,17,318
20124,0.45,330,4418.0,1001841,21.0,Roma,Aurelio,18650,20,94
20125,11.03,819,725.0,1000954,5.0,Roma,Tuscolano,4675,20,363
20126,1.44,849,2079.0,1000556,5.0,Roma,Pietralata,12733,56,506
20127,0.55,1002,7324.0,1000821,20.0,Roma,Torre Angela,14200,14,125
20128,0.06,1054,15597.0,1002022,2.0,Roma,Labaro,8900,9,3
20129,4.81,1199,2911.0,1001714,11.0,Roma,Prati,5064,17,390
20130,0.51,810,5938.0,1000412,4.0,Roma,Castel Giubileo,6566,14,683
20131,93.75,105,32.0,1000329,12.0,Roma,Nomentano,2166,7,48
20132,2.21,991,1811.0,1000926,5.0,Roma,Tuscolano,8150,29,1657
20133,3.68,60,544.0,1000213,21.0,Roma,Trieste,5800,13,211
20134,4.93,1056,1216.0,1001041,10.0,Roma,Appio-Pignatelli,9383,21,442
20135,0.67,1150,5975.0,1001107,3.0,Roma,Ostiense,36675,43,2620
20136,17.58,968,455.0,1000729,8.0,Roma,Tor Sapienza,10300,15,907
20137,0.34,1311,2978.0,1001358,4.0,Roma,Castel Fusano,30900,40,5
20138,0.62,1116,3251.0,1001391,5.0,Roma,Castel Fusano,3050,7,25
20139,2.62,1125,382.0,1001508,1.0,Roma,Portuense,100,0,39
20140,8.94,565,671.0,1058090,12.0,Roiate,,9483,15,2778
20141,0.29,39,3422.0,1058129,3.0,FRASCATI,,38900,40,783
20142,2333.33,103,3.0,1000445,11.0,Roma,Castel Giubileo,12214,16,10
20143,0.15,51,13762.0,1058011,0.0,Artena,,26000,22,302
20144,10.34,913,1161.0,1000568,7.0,Roma,Settecamini,4333,8,1081
20145,0.71,753,2819.0,1000224,4.0,Roma,Pinciano,8750,21,1361
20146,1.91,25,2091.0,1001631,19.0,Roma,Castel di Guido,23250,17,1330
20147,2.9,846,1724.0,1000496,9.0,Roma,Monte Sacro,4740,11,265
20148,5.18,393,1351.0,1001936,16.0,Roma,Tomba di Nerone,3528,10,281
20149,1.83,1,2184.0,1002016,14.0,Roma,Prima Porta,6325,8,56
20150,5.52,467,1086.0,1002057,9.0,Roma,La Giustiniana,9233,14,22
20151,4.01,903,2242.0,1000534,8.0,Roma,Collatino,2977,8,695
20152,0.14,203,7039.0,1001529,0.0,Roma,Portuense,2400,4,4
20153,2.09,1330,1432.0,1001637,11.0,Roma,Gianicolense,19533,19,1421
20154,0.32,449,3106.0,1002032,4.0,Roma,Tor di Quinto,4200,11,683
20155,5.78,486,3290.0,1002074,11.0,Roma,Tor di Quinto,6915,9,948
20156,0.99,1073,1015.0,1001021,22.0,Roma,Casal Morena,6700,11,323
20157,10.2,110,784.0,1000316,10.0,Roma,Nomentano,2175,9,60
20158,16.3,1170,184.0,1001128,8.0,Roma,Appio-Latino,2633,8,692
20159,1.95,156,513.0,1001735,10.0,Roma,Della Vittoria,7500,18,26
20160,1.38,133,1453.0,1001844,21.0,Roma,Primavalle,21050,29,294
20161,0.31,338,3241.0,1001836,22.0,Roma,Primavalle,1300,3,1
20162,1.16,359,4324.0,1001908,10.0,Roma,Primavalle,5100,14,101
20163,0.68,145,1481.0,1001247,13.0,Roma,Castel di Leva,13900,19,1
20164,0.68,145,1481.0,1001247,7.0,Roma,Castel di Leva,1400,2,798
20165,1.17,1247,852.0,1001269,14.0,Roma,Castel di Leva,7400,11,5
20166,2.27,1215,1759.0,1001818,9.0,Roma,Aurelio,3525,13,1368
20167,4.98,12,201.0,1001620,3.0,Roma,Castel di Guido,73200,36,4535
20168,1.37,578,1457.0,1058095,18.0,San gregorio da s,,5350,11,66
20169,5.83,718,858.0,1000214,12.0,Roma,Trieste,9500,17,341
20170,3.6,582,2779.0,1000948,5.0,Roma,Tuscolano,3030,9,253
20171,0.86,933,5833.0,1000621,13.0,Roma,Tuscolano,1780,8,19
20172,1.89,441,529.0,1002020,5.0,Roma,Prima Porta,15600,14,629
20173,0.84,1219,4764.0,1001609,12.0,Roma,Gianicolense,7275,16,158
20174,6.66,216,751.0,1000321,20.0,Roma,Tiburtino,6120,13,470
20175,3.99,216,751.0,1000321,21.0,Roma,Tiburtino,7000,15,369
20176,1.37,941,5096.0,1000702,18.0,Roma,Prenestino-Centocelle,11528,24,461
20177,1.0,554,2005.0,1058066,6.0,Montorio romano,,15200,27,321
20178,1.8,49,3879.0,1058004,6.0,Allumiere,,14928,22,16
20179,9.97,1242,602.0,1001258,14.0,Roma,Vallerano,7700,15,85
20180,4.98,1242,602.0,1001258,12.0,Roma,Vallerano,11233,12,586
20181,16.81,1007,238.0,1000830,20.0,Roma,Torre Maura,1200,2,858
20182,0.82,1131,2441.0,1001043,21.0,Roma,Casal Morena,4200,6,89
20183,0.41,1131,2441.0,1001043,20.0,Roma,Casal Morena,6300,13,114
20184,0.66,1034,3052.0,1000865,8.0,Roma,Torre Angela,7100,24,9
20185,1.66,1242,602.0,1001258,22.0,Roma,Vallerano,13500,27,258
20186,4.98,1242,602.0,1001258,10.0,Roma,Vallerano,15166,20,124
20187,3.69,195,813.0,1001957,20.0,Roma,Della Vittoria,6066,5,86
20188,25.64,731,78.0,1000175,12.0,Roma,Castro Pretorio,1750,10,41
20189,0.83,550,1201.0,1000133,16.0,Roma,Monti,30500,47,6
20190,15.62,24,64.0,1000194,20.0,Roma,Trevi,1600,6,64
20191,3.82,785,1046.0,1000307,17.0,Roma,Nomentano,6625,25,152
20192,6.74,1000,1039.0,1000831,6.0,Roma,Torrenova,12014,14,344
20193,3.85,1000,1039.0,1000831,15.0,Roma,Torrenova,3475,7,76
20194,5.77,1000,1039.0,1000831,16.0,Roma,Torrenova,2666,7,80
20195,25.97,924,308.0,1000567,17.0,Roma,Settecamini,3925,9,182
20196,16.23,924,308.0,1000567,16.0,Roma,Settecamini,7640,24,565
20197,230.77,778,26.0,1000330,16.0,Roma,Tiburtino,6816,17,1539
20198,3.8,748,789.0,1000212,17.0,Roma,Pinciano,2266,13,46
20199,3.16,777,316.0,1000310,22.0,Roma,Castro Pretorio,3600,7,299
20200,15.62,24,64.0,1000194,22.0,Roma,Trevi,2800,11,7
20201,0.17,927,5811.0,1000604,2.0,Roma,Prenestino-Labicano,3400,10,335
20202,0.36,1012,5629.0,1001027,20.0,Roma,Tuscolano,5250,11,1670
20203,49.5,1084,101.0,1001030,14.0,Roma,Capannelle,8820,18,146
20204,49.5,1084,101.0,1001030,7.0,Roma,Capannelle,3620,8,197
20205,2.33,1027,3866.0,1000861,5.0,Roma,Torre Angela,17044,33,830
20206,0.39,1032,5158.0,1000863,21.0,Roma,Borghesiana,8050,14,199
20207,1.16,1032,5158.0,1000863,20.0,Roma,Borghesiana,11050,13,130
20208,12.63,754,1029.0,1000952,6.0,Roma,Tuscolano,1700,8,741
20209,0.91,1005,2188.0,1000938,20.0,Roma,Tuscolano,5000,15,88
20210,0.62,634,4813.0,1000925,19.0,Roma,Tuscolano,7666,18,192
20211,9.33,421,536.0,1000908,10.0,Roma,Appio-Latino,5340,24,357
20212,0.62,634,4813.0,1000925,21.0,Roma,Tuscolano,8133,12,68
20213,2.86,334,2449.0,1001831,17.0,Roma,Aurelio,5985,24,92
20214,0.89,315,4476.0,1001838,14.0,Roma,Aurelio,5475,18,250
20215,333.33,103,3.0,1000445,3.0,Roma,Castel Giubileo,21100,16,8
20216,1.99,174,502.0,1000184,8.0,Roma,Campo Marzio,300,8,24
20217,18.47,1269,704.0,1001313,11.0,Roma,Lido di Ostia Ponente,9092,12,251
20218,25.64,731,78.0,1000175,13.0,Roma,Castro Pretorio,17200,47,141
20219,15.84,465,505.0,1000186,5.0,Roma,Castro Pretorio,40262,72,568
20220,2.33,92,430.0,1000188,6.0,Roma,Ludovisi,7200,39,10
20221,0.61,942,8254.0,1000703,19.0,Roma,Prenestino-Centocelle,4340,10,428
20222,2.45,672,1630.0,1001532,12.0,Roma,Portuense,3600,7,355
20223,3.68,672,1630.0,1001532,10.0,Roma,Portuense,2166,8,18
20224,0.21,84,4695.0,1000261,23.0,Roma,Trieste,3100,15,826
20225,0.58,846,1724.0,1000496,23.0,Roma,Monte Sacro,13600,30,9
20226,2.87,832,348.0,1000468,19.0,Roma,Casal Boccone,35600,28,245
20227,7.81,152,256.0,1000187,11.0,Roma,Trevi,8600,23,522
20228,1.4,711,1424.0,1000139,21.0,Roma,Monti,3250,12,240
20229,0.14,1109,7389.0,1001614,3.0,Roma,Gianicolense,16000,29,868
20230,15.87,905,63.0,1000537,20.0,Roma,Pietralata,9300,14,224
20231,10.27,1119,292.0,1000494,13.0,Roma,Casal Boccone,9400,17,71
20232,0.05,602,39584.0,1058116,1.0,Ladispoli,,2000,5,387
20233,96.15,443,52.0,1002027,6.0,Roma,Tor di Quinto,13180,40,604
20234,12.61,1007,238.0,1000830,22.0,Roma,Torre Maura,29266,24,226
20235,16.81,1007,238.0,1000830,21.0,Roma,Torre Maura,5175,9,58
20236,1.35,1074,1481.0,1001402,15.0,Fiumicino,,6500,8,138
20237,0.29,208,7014.0,1000816,23.0,Roma,Torre Angela,3600,6,12
20238,0.68,1246,2923.0,1001265,21.0,Roma,Castel di Decima,600,2,36
20239,0.97,275,3108.0,1000558,14.0,Roma,Ponte Mammolo,11133,26,280
20240,0.96,132,3125.0,1000472,21.0,Roma,Monte Sacro,3466,10,56
20241,2.39,795,837.0,1000436,5.0,Roma,Val Melaina,2900,8,2434
20242,2.24,631,447.0,1001853,6.0,Roma,Aurelio,6200,23,1032
20243,3.8,1089,2107.0,1001617,11.0,Roma,Gianicolense,5662,14,141
20244,4.47,631,447.0,1001853,15.0,Roma,Aurelio,4700,18,72
20245,1.71,16,1756.0,1000625,10.0,Roma,Prenestino-Labicano,1466,4,42
20246,10.75,335,744.0,1000248,5.0,Roma,Pinciano,10375,38,606
20247,3.65,1211,821.0,1001222,19.0,Roma,Cecchignola,5766,9,1198
20248,3.65,1211,821.0,1001222,20.0,Roma,Cecchignola,4000,6,290
20249,1.22,1211,821.0,1001222,22.0,Roma,Cecchignola,700,2,35
20250,2.41,387,2909.0,1001931,14.0,Roma,Primavalle,6685,17,808
20251,13.79,779,145.0,1000302,3.0,Roma,Nomentano,17050,21,475
20252,6.45,1253,310.0,1001832,15.0,Roma,Aurelio,6150,20,129
20253,3.12,642,3201.0,1000536,16.0,Roma,Pietralata,5130,19,188
20254,0.52,702,1910.0,1000138,2.0,Roma,Monti,35900,36,2414
20255,1.8,700,1113.0,1000109,3.0,Roma,Campo Marzio,46700,45,3691
20256,11.88,91,421.0,1000227,10.0,Roma,Flaminio,8220,16,15
20257,1.55,1217,645.0,1001829,20.0,Roma,Casalotti,12000,27,164
20258,0.64,730,1563.0,1000164,2.0,Roma,Trastevere,57000,58,1
20259,3.17,710,1579.0,1000134,6.0,Roma,Monti,14220,35,350
20260,0.63,655,3194.0,1001966,20.0,Roma,Casalotti,8600,11,2
20261,2.76,31,362.0,1001944,15.0,Roma,Santa Maria di Galeria,40100,60,16
20262,2.89,6,692.0,1001914,10.0,Roma,Tomba di Nerone,1550,6,9
20263,1.45,6,692.0,1001914,21.0,Roma,Tomba di Nerone,2900,6,200
20264,1.8,49,3879.0,1058004,7.0,Allumiere,,1300,5,634
20265,4.15,356,241.0,1000159,15.0,Roma,Trevi,2500,9,225
20266,0.69,374,2916.0,1001916,13.0,Roma,Trionfale,5800,6,71
20267,2.23,575,2693.0,1000423,8.0,Roma,Monte Sacro,4366,15,435
20268,13.84,1250,939.0,1001271,5.0,Roma,Vallerano,11330,20,738
20269,1.24,783,4044.0,1000306,5.0,Roma,Nomentano,8240,35,1280
